Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Corn_area
COUNTY,MICHIGAN,26,NORTHWEST,20,EMMET,47,474
COUNTY,MICHIGAN,26,NORTHWEST,20,GRAND TRAVERSE,55,"4,022"
COUNTY,MICHIGAN,26,NORTHWEST,20,KALKASKA,79,143
COUNTY,MICHIGAN,26,NORTHWEST,20,LEELANAU,89,"2,788"
COUNTY,MICHIGAN,26,NORTHWEST,20,MANISTEE,101,"4,651"
COUNTY,MICHIGAN,26,NORTHWEST,20,MISSAUKEE,113,"8,108"
COUNTY,MICHIGAN,26,NORTHWEST,20,WEXFORD,165,"4,934"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,"32,789"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,BRANCH,23,"92,925"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,"69,426"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,CLINTON,37,"52,562"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,"53,048"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,"67,520"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,"48,901"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,"66,036"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,"44,352"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,"44,077"
COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,ST JOSEPH,149,"1,00,831"
COUNTY,MICHIGAN,26,SOUTHEAST,90,GENESEE,49,"29,567"
COUNTY,MICHIGAN,26,SOUTHEAST,90,LAPEER,87,"36,032"
COUNTY,MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,"1,10,522"
COUNTY,MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,"16,630"
COUNTY,MICHIGAN,26,SOUTHEAST,90,MACOMB,99,"14,525"
COUNTY,MICHIGAN,26,SOUTHEAST,90,MONROE,115,"60,372"
COUNTY,MICHIGAN,26,SOUTHEAST,90,OAKLAND,125,"2,234"
COUNTY,MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,"26,077"
COUNTY,MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,"44,136"
COUNTY,MICHIGAN,26,SOUTHEAST,90,WAYNE,163,"1,124"
COUNTY,MICHIGAN,26,SOUTHWEST,70,ALLEGAN,5,"67,317"
COUNTY,MICHIGAN,26,SOUTHWEST,70,BERRIEN,21,"44,928"
COUNTY,MICHIGAN,26,SOUTHWEST,70,CASS,27,"76,640"
COUNTY,MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,"50,140"
COUNTY,MICHIGAN,26,SOUTHWEST,70,KENT,81,"39,658"
COUNTY,MICHIGAN,26,SOUTHWEST,70,OTTAWA,139,"41,952"
COUNTY,MICHIGAN,26,SOUTHWEST,70,VAN BUREN,159,"40,307"
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,ALGER,3,105
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,BARAGA,13,135
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,DELTA,41,"1,589"
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,DICKINSON,43,208
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,HOUGHTON,61,560
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,IRON,71, 
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,MARQUETTE,103, 
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,MENOMINEE,109,"4,622"
COUNTY,MICHIGAN,26,UPPER PENINSULA,10,SCHOOLCRAFT,153, 
COUNTY,MICHIGAN,26,WEST CENTRAL,40,LAKE,85,856
COUNTY,MICHIGAN,26,WEST CENTRAL,40,MASON,105,"14,223"
COUNTY,MICHIGAN,26,WEST CENTRAL,40,MUSKEGON,121,"8,599"
COUNTY,MICHIGAN,26,WEST CENTRAL,40,NEWAYGO,123,"19,713"
COUNTY,MICHIGAN,26,WEST CENTRAL,40,OCEANA,127,"20,565"
COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,"56,554"
COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,"64,404"
COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,"1,69,607"
COUNTY,MINNESOTA,27,CENTRAL,50,MCLEOD,85,"1,15,814"
COUNTY,MINNESOTA,27,CENTRAL,50,MEEKER,93,"1,07,299"
COUNTY,MINNESOTA,27,CENTRAL,50,MORRISON,97,"71,970"
COUNTY,MINNESOTA,27,CENTRAL,50,RENVILLE,129,"2,64,229"
COUNTY,MINNESOTA,27,CENTRAL,50,SCOTT,139,"38,670"
COUNTY,MINNESOTA,27,CENTRAL,50,SHERBURNE,141,"27,579"
COUNTY,MINNESOTA,27,CENTRAL,50,SIBLEY,143,"1,61,804"
COUNTY,MINNESOTA,27,CENTRAL,50,STEARNS,145,"1,82,828"
COUNTY,MINNESOTA,27,CENTRAL,50,TODD,153,"54,679"
COUNTY,MINNESOTA,27,CENTRAL,50,WADENA,159,"15,828"
COUNTY,MINNESOTA,27,CENTRAL,50,WRIGHT,171,"71,881"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,AITKIN,1,877
COUNTY,MINNESOTA,27,EAST CENTRAL,60,ANOKA,3,"10,990"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,CARLTON,17,183
COUNTY,MINNESOTA,27,EAST CENTRAL,60,CHISAGO,25,"25,848"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,CROW WING,35,"6,571"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,HENNEPIN,53,"11,342"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,ISANTI,59,"35,966"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,KANABEC,65,"18,313"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,MILLE LACS,95,"30,423"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,PINE,115,"9,756"
COUNTY,MINNESOTA,27,EAST CENTRAL,60,RAMSEY,123, 
COUNTY,MINNESOTA,27,EAST CENTRAL,60,WASHINGTON,163,"21,650"
COUNTY,MINNESOTA,27,NORTH CENTRAL,20,BELTRAMI,7,"2,057"
COUNTY,MINNESOTA,27,NORTH CENTRAL,20,CASS,21,"3,127"
COUNTY,MINNESOTA,27,NORTH CENTRAL,20,HUBBARD,57,"11,214"
COUNTY,MINNESOTA,27,NORTH CENTRAL,20,ITASCA,61,803
COUNTY,MINNESOTA,27,NORTH CENTRAL,20,KOOCHICHING,71,"2,254"
COUNTY,MINNESOTA,27,NORTH CENTRAL,20,LAKE OF THE WOODS,77, 
COUNTY,MINNESOTA,27,NORTHEAST,30,ST. LOUIS,137,340
COUNTY,MINNESOTA,27,NORTHWEST,10,BECKER,5,"59,859"
COUNTY,MINNESOTA,27,NORTHWEST,10,CLAY,27,"1,59,122"
COUNTY,MINNESOTA,27,NORTHWEST,10,CLEARWATER,29,"3,992"
COUNTY,MINNESOTA,27,NORTHWEST,10,KITTSON,69,"18,449"
COUNTY,MINNESOTA,27,NORTHWEST,10,MAHNOMEN,87,"49,366"
COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,"55,840"
COUNTY,MINNESOTA,27,NORTHWEST,10,NORMAN,107,"94,013"
COUNTY,MINNESOTA,27,NORTHWEST,10,PENNINGTON,113,"9,725"
COUNTY,MINNESOTA,27,NORTHWEST,10,POLK,119,"91,599"
COUNTY,MINNESOTA,27,NORTHWEST,10,RED LAKE,125,"21,089"
COUNTY,MINNESOTA,27,NORTHWEST,10,ROSEAU,135,"12,289"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BLUE EARTH,13,"1,68,936"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BROWN,15,"1,50,466"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FARIBAULT,43,"1,97,833"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FREEBORN,47,"1,89,595"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,LE SUEUR,79,"95,406"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,MARTIN,91,"2,41,276"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,NICOLLET,103,"1,23,854"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,RICE,131,"86,122"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,STEELE,147,"1,19,624"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WASECA,161,"1,13,225"
COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WATONWAN,165,"1,23,668"
COUNTY,MINNESOTA,27,SOUTHEAST,90,DAKOTA,37,"1,03,411"
COUNTY,MINNESOTA,27,SOUTHEAST,90,DODGE,39,"1,23,561"
COUNTY,MINNESOTA,27,SOUTHEAST,90,FILLMORE,45,"1,36,887"
COUNTY,MINNESOTA,27,SOUTHEAST,90,GOODHUE,49,"1,53,611"
COUNTY,MINNESOTA,27,SOUTHEAST,90,HOUSTON,55,"43,258"
COUNTY,MINNESOTA,27,SOUTHEAST,90,MOWER,99,"2,10,179"
COUNTY,MINNESOTA,27,SOUTHEAST,90,OLMSTED,109,"1,10,854"
COUNTY,MINNESOTA,27,SOUTHEAST,90,WABASHA,157,"68,810"
COUNTY,MINNESOTA,27,SOUTHEAST,90,WINONA,169,"72,401"
COUNTY,MINNESOTA,27,SOUTHWEST,70,COTTONWOOD,33,"1,69,117"
COUNTY,MINNESOTA,27,SOUTHWEST,70,JACKSON,63,"1,59,138"
COUNTY,MINNESOTA,27,SOUTHWEST,70,LINCOLN,81,"1,15,033"
COUNTY,MINNESOTA,27,SOUTHWEST,70,LYON,83,"1,77,305"
COUNTY,MINNESOTA,27,SOUTHWEST,70,MURRAY,101,"1,68,160"
COUNTY,MINNESOTA,27,SOUTHWEST,70,NOBLES,105,"1,85,989"
COUNTY,MINNESOTA,27,SOUTHWEST,70,PIPESTONE,117,"94,639"
COUNTY,MINNESOTA,27,SOUTHWEST,70,REDWOOD,127,"2,32,908"
COUNTY,MINNESOTA,27,SOUTHWEST,70,ROCK,133,"1,27,899"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,BIG STONE,11,"96,272"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,CHIPPEWA,23,"1,41,971"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,DOUGLAS,41,"63,660"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,GRANT,51,"1,22,615"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,"1,63,114"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,OTTER TAIL,111,"1,68,402"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,POPE,121,"1,15,033"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,STEVENS,149,"1,24,239"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,SWIFT,151,"1,48,393"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,TRAVERSE,155,"1,38,917"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,WILKIN,167,"1,15,407"
COUNTY,MINNESOTA,27,WEST CENTRAL,40,YELLOW MEDICINE,173,"1,58,044"
COUNTY,MISSISSIPPI,28,CENTRAL,50,ATTALA,7,"1,510"
COUNTY,MISSISSIPPI,28,CENTRAL,50,CARROLL,15,"8,294"
COUNTY,MISSISSIPPI,28,CENTRAL,50,CHOCTAW,19,923
COUNTY,MISSISSIPPI,28,CENTRAL,50,HOLMES,51,"18,773"
COUNTY,MISSISSIPPI,28,CENTRAL,50,LEAKE,79, 
COUNTY,MISSISSIPPI,28,CENTRAL,50,MADISON,89,"8,312"
COUNTY,MISSISSIPPI,28,CENTRAL,50,MONTGOMERY,97,"2,661"
COUNTY,MISSISSIPPI,28,CENTRAL,50,RANKIN,121,828
COUNTY,MISSISSIPPI,28,CENTRAL,50,SCOTT,123,"1,099"
COUNTY,MISSISSIPPI,28,CENTRAL,50,WEBSTER,155,"2,885"
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CHICKASAW,17,"6,627"
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CLAY,25,"1,673"
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,KEMPER,69,62
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,"8,675"
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,"9,623"
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NESHOBA,99, 
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NOXUBEE,103,"27,946"
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,OKTIBBEHA,105, 
COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,WINSTON,159, 
COUNTY,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,"17,417"
COUNTY,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,"12,821"
COUNTY,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,"42,794"
COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,"22,348"
COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,"36,143"
COUNTY,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,"50,546"
COUNTY,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,"43,899"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,BENTON,9,"1,666"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,"6,416"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,"4,973"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,GRENADA,43,"1,212"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,LAFAYETTE,71,"1,283"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,MARSHALL,93,"3,713"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,"6,914"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,"3,790"
COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,YALOBUSHA,161,512
COUNTY,MISSISSIPPI,28,NORTHEAST,30,ALCORN,3,"4,658"
COUNTY,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,604
COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,"3,238"
COUNTY,MISSISSIPPI,28,NORTHEAST,30,PONTOTOC,115,"3,484"
COUNTY,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,919
COUNTY,MISSISSIPPI,28,NORTHEAST,30,TIPPAH,139,"2,026"
COUNTY,MISSISSIPPI,28,NORTHEAST,30,TISHOMINGO,141,22
COUNTY,MISSISSIPPI,28,NORTHEAST,30,UNION,145,"2,804"
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,COVINGTON,31,36
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,JEFFERSON DAVIS,65,680
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAMAR,73,247
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAWRENCE,77, 
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,MARION,91,533
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,PIKE,113,46
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SIMPSON,127,"2,700"
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SMITH,129,41
COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,WALTHALL,147,905
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,CLARKE,23,46
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,FORREST,35,52
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GEORGE,39,303
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GREENE,41,189
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,32
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JACKSON,59,224
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JASPER,61,90
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JONES,67,727
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,LAUDERDALE,75,21
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,NEWTON,101,"1,068"
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,PEARL RIVER,109,75
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,PERRY,111,247
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,STONE,131,130
COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,WAYNE,153,"1,082"
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,ADAMS,1,"1,724"
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,CLAIBORNE,21,"2,123"
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,COPIAH,29,714
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,FRANKLIN,37,390
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,HINDS,49,"7,083"
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,JEFFERSON,63, 
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,LINCOLN,85, 
COUNTY,MISSISSIPPI,28,SOUTHWEST,70,WARREN,149,"3,065"
COUNTY,MISSISSIPPI,28,UPPER DELTA,10,BOLIVAR,11,"26,033"
COUNTY,MISSISSIPPI,28,UPPER DELTA,10,COAHOMA,27,"20,536"
COUNTY,MISSISSIPPI,28,UPPER DELTA,10,QUITMAN,119,"8,062"
COUNTY,MISSISSIPPI,28,UPPER DELTA,10,TALLAHATCHIE,135,"33,359"
COUNTY,MISSISSIPPI,28,UPPER DELTA,10,TUNICA,143,"10,416"
COUNTY,MISSOURI,29,CENTRAL,50,BENTON,15,"8,673"
COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,"26,346"
COUNTY,MISSOURI,29,CENTRAL,50,CALLAWAY,27,"28,707"
COUNTY,MISSOURI,29,CENTRAL,50,CAMDEN,29,641
COUNTY,MISSOURI,29,CENTRAL,50,COLE,51,"5,209"
COUNTY,MISSOURI,29,CENTRAL,50,COOPER,53,"41,930"
COUNTY,MISSOURI,29,CENTRAL,50,DALLAS,59,"1,369"
COUNTY,MISSOURI,29,CENTRAL,50,HICKORY,85,"1,676"
COUNTY,MISSOURI,29,CENTRAL,50,HOWARD,89,"33,336"
COUNTY,MISSOURI,29,CENTRAL,50,LACLEDE,105,"1,962"
COUNTY,MISSOURI,29,CENTRAL,50,MARIES,125,"2,156"
COUNTY,MISSOURI,29,CENTRAL,50,MILLER,131,"1,594"
COUNTY,MISSOURI,29,CENTRAL,50,MONITEAU,135,"13,989"
COUNTY,MISSOURI,29,CENTRAL,50,MORGAN,141,"9,772"
COUNTY,MISSOURI,29,CENTRAL,50,OSAGE,151,"10,415"
COUNTY,MISSOURI,29,CENTRAL,50,PETTIS,159,"58,791"
COUNTY,MISSOURI,29,CENTRAL,50,PHELPS,161,528
COUNTY,MISSOURI,29,CENTRAL,50,POLK,167,"4,224"
COUNTY,MISSOURI,29,CENTRAL,50,PULASKI,169, 
COUNTY,MISSOURI,29,CENTRAL,50,SALINE,195,"1,49,649"
COUNTY,MISSOURI,29,EAST,60,CRAWFORD,55,"1,072"
COUNTY,MISSOURI,29,EAST,60,FRANKLIN,71,"14,334"
COUNTY,MISSOURI,29,EAST,60,GASCONADE,73,"8,037"
COUNTY,MISSOURI,29,EAST,60,JEFFERSON,99,"3,644"
COUNTY,MISSOURI,29,EAST,60,LINCOLN,113,"40,277"
COUNTY,MISSOURI,29,EAST,60,MONTGOMERY,139,"41,447"
COUNTY,MISSOURI,29,EAST,60,PERRY,157,"26,333"
COUNTY,MISSOURI,29,EAST,60,ST CHARLES,183,"39,765"
COUNTY,MISSOURI,29,EAST,60,ST FRANCOIS,187,937
COUNTY,MISSOURI,29,EAST,60,ST LOUIS,189,"1,286"
COUNTY,MISSOURI,29,EAST,60,STE GENEVIEVE,186,"12,391"
COUNTY,MISSOURI,29,EAST,60,WARREN,219,"21,354"
COUNTY,MISSOURI,29,EAST,60,WASHINGTON,221,153
COUNTY,MISSOURI,29,NORTH CENTRAL,20,ADAIR,1,"18,562"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,CARROLL,33,"98,334"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,CHARITON,41,"74,020"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,GRUNDY,79,"30,762"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,LINN,115,"29,965"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,"38,976"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,MACON,121,"49,475"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,MERCER,129,"18,881"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,PUTNAM,171,"14,376"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,RANDOLPH,175,"21,607"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,SCHUYLER,197,"11,073"
COUNTY,MISSOURI,29,NORTH CENTRAL,20,SULLIVAN,211,"13,942"
COUNTY,MISSOURI,29,NORTHEAST,30,AUDRAIN,7,"1,09,004"
COUNTY,MISSOURI,29,NORTHEAST,30,CLARK,45,"81,178"
COUNTY,MISSOURI,29,NORTHEAST,30,KNOX,103,"43,875"
COUNTY,MISSOURI,29,NORTHEAST,30,LEWIS,111,"54,480"
COUNTY,MISSOURI,29,NORTHEAST,30,MARION,127,"71,351"
COUNTY,MISSOURI,29,NORTHEAST,30,MONROE,137,"64,428"
COUNTY,MISSOURI,29,NORTHEAST,30,PIKE,163,"63,096"
COUNTY,MISSOURI,29,NORTHEAST,30,RALLS,173,"62,148"
COUNTY,MISSOURI,29,NORTHEAST,30,SCOTLAND,199,"50,170"
COUNTY,MISSOURI,29,NORTHEAST,30,SHELBY,205,"51,569"
COUNTY,MISSOURI,29,NORTHWEST,10,ANDREW,3,"56,588"
COUNTY,MISSOURI,29,NORTHWEST,10,ATCHISON,5,"1,19,842"
COUNTY,MISSOURI,29,NORTHWEST,10,BUCHANAN,21,"51,722"
COUNTY,MISSOURI,29,NORTHWEST,10,CALDWELL,25,"26,554"
COUNTY,MISSOURI,29,NORTHWEST,10,CLAY,47,"14,248"
COUNTY,MISSOURI,29,NORTHWEST,10,CLINTON,49,"45,671"
COUNTY,MISSOURI,29,NORTHWEST,10,DAVIESS,61,"36,133"
COUNTY,MISSOURI,29,NORTHWEST,10,DE KALB,63,"33,229"
COUNTY,MISSOURI,29,NORTHWEST,10,GENTRY,75,"29,812"
COUNTY,MISSOURI,29,NORTHWEST,10,HARRISON,81,"63,677"
COUNTY,MISSOURI,29,NORTHWEST,10,HOLT,87,"86,538"
COUNTY,MISSOURI,29,NORTHWEST,10,NODAWAY,147,"1,11,323"
COUNTY,MISSOURI,29,NORTHWEST,10,PLATTE,165,"41,120"
COUNTY,MISSOURI,29,NORTHWEST,10,RAY,177,"46,517"
COUNTY,MISSOURI,29,NORTHWEST,10,WORTH,227,"13,830"
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,"8,238"
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DENT,65,175
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,HOWELL,91, 
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,IRON,93, 
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,MADISON,123,214
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,RIPLEY,181,"2,900"
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TANEY,213, 
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TEXAS,215,266
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,"6,343"
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WEBSTER,225,"2,418"
COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WRIGHT,229, 
COUNTY,MISSOURI,29,SOUTHEAST,90,BUTLER,23,"21,538"
COUNTY,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,"46,108"
COUNTY,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69,"23,014"
COUNTY,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133,"48,696"
COUNTY,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,"58,009"
COUNTY,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155,"20,411"
COUNTY,MISSOURI,29,SOUTHEAST,90,SCOTT,201,"57,508"
COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,"74,069"
COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,9,"10,564"
COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,11,"57,781"
COUNTY,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,43,114
COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,57,"20,188"
COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,77,"1,705"
COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,97,"31,853"
COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,"9,355"
COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,943
COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,"5,139"
COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,385
COUNTY,MISSOURI,29,WEST,40,BATES,13,"69,386"
COUNTY,MISSOURI,29,WEST,40,CASS,37,"43,268"
COUNTY,MISSOURI,29,WEST,40,CEDAR,39,"3,370"
COUNTY,MISSOURI,29,WEST,40,HENRY,83,"29,234"
COUNTY,MISSOURI,29,WEST,40,JACKSON,95,"17,741"
COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,"45,587"
COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,"1,03,352"
COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,"14,330"
COUNTY,MISSOURI,29,WEST,40,VERNON,217,"68,883"
COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,310
COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,45, 
COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49, 
COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,65, 
COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69, 
COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107, 
COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,153
COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,"2,768"
COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41, 
COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51, 
COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,353
COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,"3,541"
COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19, 
COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,"3,371"
COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,847
COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,"4,012"
COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,"5,367"
