,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,cotton_area,Corn_area,SORGHUM_ACRES,precipitation_cm,Latitude,Longitude,CO2,N2O
188,COUNTY,FLORIDA,12,NORTHWEST,10,LEON,73,0,2042,0,138.5,30.4683062,-84.2549068,280.1369837,464.2646569
189,COUNTY,FLORIDA,12,NORTHWEST,10,LIBERTY,77,0,0,0,138.5,30.2506943,-84.8955989,0,0
190,COUNTY,FLORIDA,12,NORTHWEST,10,WAKULLA,129,0,4,0,138.5,30.1480038,-84.3543512,0.548750213,0.007147582
191,COUNTY,FLORIDA,12,SOUTHERN,80,BREVARD,9,0,0,0,138.5,28.2100203,-80.7997185,0,0
192,COUNTY,FLORIDA,12,SOUTHERN,80,COLLIER,21,0,81,0,138.5,26.087964,-81.3794941,11.11219181,0.835065231
193,COUNTY,FLORIDA,12,SOUTHERN,80,INDIAN RIVER,61,0,1218,0,138.5,27.7041555,-80.5894422,167.0944399,165.8373269
194,COUNTY,FLORIDA,12,SOUTHERN,80,MANATEE,81,0,0,0,138.5,27.5213933,-82.3801566,0,0
195,COUNTY,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86,0,13,0,138.5,25.6364246,-80.4989467,1.783438192,0.036179492
196,COUNTY,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93,0,0,0,138.5,27.3923408,-80.8873655,0,0
197,COUNTY,FLORIDA,12,SOUTHERN,80,PALM BEACH,99,0,129,0,138.5,26.6279798,-80.4494174,17.69719437,2.015264692
198,COUNTY,FLORIDA,12,SOUTHERN,80,SARASOTA,115,0,0,0,138.5,27.3365805,-82.5308545,0,0
199,COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23,5144,2644,0,128.7,32.4305311,-83.3311795,1224.075366,3827.55851
200,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79,0,0,0,128.7,32.7212675,-83.9825337,0,0
201,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,12960,1594,0,128.7,32.1506514,-83.1520134,2388.800428,19618.61645
202,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,4252,1206,0,128.7,32.4659752,-83.631394,877.4362282,2247.701498
203,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,2565,3287,0,128.7,32.6938608,-82.6374871,880.4390905,1960.419294
204,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,10493,1862,0,128.7,32.4239975,-82.9388938,2012.472973,13063.66948
205,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209,7975,0,0,128.7,32.0839135,-82.539273,1335.396193,7325.641087
206,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,2075,322,0,128.7,33.5793193,-83.5051522,391.6285739,509.9023519
207,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,0,243,0,128.7,33.5715512,-83.8446101,33.33657544,6.862322678
208,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,1545,160,0,128.7,32.5543462,-83.8350733,280.6568571,279.6650316
209,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,10033,682,0,128.7,32.2330518,-83.4674404,1773.565673,11643.25355
210,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,0,0,0,128.7,33.3231504,-83.3414172,0,0
211,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,2586,706,0,128.7,32.396098,-82.5666186,529.8744194,828.7329926
212,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,6256,612,0,128.7,32.6467914,-83.4351636,1131.51221,4552.026579
213,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,3662,3408,0,128.7,32.9619979,-82.7748026,1080.729019,2837.378246
214,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,2178,356,0,128.7,32.112996,-82.7567324,413.540074,563.0205914
215,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,0,143,0,128.7,32.7924994,-83.1623561,19.61782011,2.455561939
216,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,62540,4351,0,128.7,32.3846338,-81.744832,11069.08836,452031.4404
217,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,35030,11243,339,128.7,33.0482247,-81.9575983,7438.801449,155187.3215
218,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,9532,89,0,128.7,32.4146577,-82.0930776,1608.322107,10463.81027
219,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,9059,240,0,128.7,32.3419626,-81.338687,1549.834619,9457.501143
220,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,19933,1329,0,128.7,32.6078163,-82.2922815,3520.059225,45921.69477
221,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,1156,0,0,128.7,33.2168832,-82.6112005,193.569655,155.2503442
222,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,13297,12071,631,128.7,33.0380388,-82.436141,3939.698055,36500.86032
223,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,14140,1319,0,128.7,32.7793141,-81.9613566,2548.662253,23209.06506
224,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,0,0,0,128.7,33.4631845,-82.4830204,0,0
225,COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,31791,10332,0,128.7,32.7623379,-81.6272037,6740.75476,128112.2836
226,COUNTY,GEORGIA,13,EAST CENTRAL,60,WARREN,301,1590,0,0,128.7,33.4120461,-82.694643,266.2419995,292.90249
227,COUNTY,GEORGIA,13,NORTH CENTRAL,20,BARROW,13,0,13,0,128.7,33.9848611,-83.6996482,1.783438192,0.036179492
228,COUNTY,GEORGIA,13,NORTH CENTRAL,20,OCONEE,219,0,149,0,128.7,33.829579,-83.4275918,20.44094543,2.657542657
229,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WALTON,297,0,154,0,128.7,33.762884,-83.740416,21.1268832,2.83194746
230,COUNTY,GEORGIA,13,NORTHEAST,30,ELBERT,105,249,0,0,128.7,34.1194318,-82.8408412,41.69450181,7.46564032
231,COUNTY,GEORGIA,13,NORTHEAST,30,WILKES,317,0,0,0,128.7,33.7898432,-82.7385978,0,0
232,COUNTY,GEORGIA,13,NORTHWEST,10,BARTOW,15,1548,770,0,128.7,34.2394683,-84.8406984,364.843608,344.3463917
233,COUNTY,GEORGIA,13,NORTHWEST,10,FLOYD,115,0,2304,0,128.7,34.2421984,-85.2229248,316.0801227,590.6456692
234,COUNTY,GEORGIA,13,NORTHWEST,10,GORDON,129,0,2823,0,128.7,34.5019651,-84.8986308,387.2804628,885.8597732
235,COUNTY,GEORGIA,13,NORTHWEST,10,POLK,233,669,781,0,128.7,33.9981581,-85.1567475,219.1660562,120.9365364
236,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,15407,2802,0,128.7,31.3030105,-82.8839362,2964.267755,28194.83692
237,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,17,8838,1591,0,128.7,31.7462726,-83.2355879,1698.16904,9277.908143
238,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19,21720,2882,0,128.7,31.2561376,-83.2443709,4032.340711,55210.90665
239,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27,37756,1663,0,128.7,30.8336559,-83.5958387,6550.301979,164312.4125
240,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65,0,343,0,128.7,30.8938781,-82.6923467,47.05533077,13.48273326
241,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69,42607,3601,0,128.7,31.5301809,-82.8405691,7628.460727,210287.5921
242,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71,50150,4543,0,128.7,31.1803601,-83.7696152,9020.750146,291619.0555
243,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COOK,75,21197,1855,0,128.7,31.1455115,-83.4331569,3803.873895,52088.82128
244,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81,35312,920,0,128.7,31.9152265,-83.77777,6039.129207,143556.833
245,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,DOOLY,93,71495,2710,0,128.7,32.1542383,-83.8253817,12343.45862,588807.408
246,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,1300,56,0,128.7,30.6968025,-82.9078762,225.364641,196.5423614
247,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155,32760,5304,0,128.7,31.5730108,-83.2624513,6213.232659,126599.2888
248,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161,18699,2437,0,128.7,31.774687,-82.6800732,3465.43245,40900.46948
249,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173,9846,1671,0,128.7,31.029016,-83.0768357,1877.931425,11474.35513
250,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185,2110,925,0,128.7,30.8195619,-83.2628255,480.2133415,610.8332146
251,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271,5599,639,0,128.7,31.9182328,-82.9339377,1025.20307,3659.10972
252,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,32240,2086,230,128.7,31.435877,-83.5054179,5705.522835,120075.3698
253,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287,23412,2862,0,128.7,31.7031592,-83.6214408,4312.918634,63983.24341
254,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315,25013,588,0,128.7,31.960784,-83.4379708,4269.038064,72030.80582
255,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WORTH,321,55128,6564,0,128.7,31.524179,-83.8712801,10131.56133,354388.4771
256,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,35684,4000,0,128.7,31.7771435,-82.2996274,6523.957453,148276.2729
257,COUNTY,GEORGIA,13,SOUTHEAST,90,BACON,5,14059,1411,0,128.7,31.5555512,-82.4442559,2547.720236,22974.17467
258,COUNTY,GEORGIA,13,SOUTHEAST,90,BRANTLEY,25,35,599,0,128.7,31.1928547,-81.9943569,88.03601734,40.7060811
259,COUNTY,GEORGIA,13,SOUTHEAST,90,BRYAN,29,0,429,0,128.7,32.0034889,-81.4241017,58.85346034,20.9467635
260,COUNTY,GEORGIA,13,SOUTHEAST,90,EVANS,109,5467,878,0,128.7,32.1613648,-81.8980725,1035.887786,3531.381532
261,COUNTY,GEORGIA,13,SOUTHEAST,90,PIERCE,229,17614,4582,0,128.7,31.3430068,-82.2352189,3578.018891,38036.82196
262,COUNTY,GEORGIA,13,SOUTHEAST,90,TATTNALL,267,7575,1830,0,128.7,32.0252793,-82.0580692,1519.470296,6982.844763
263,COUNTY,GEORGIA,13,SOUTHEAST,90,TOOMBS,279,8523,4186,0,128.7,32.1296839,-82.3299928,2001.424684,10311.27368
264,COUNTY,GEORGIA,13,SOUTHEAST,90,WARE,299,6240,1925,0,128.7,31.1727229,-82.4829338,1308.960302,4899.466997
265,COUNTY,GEORGIA,13,SOUTHEAST,90,WAYNE,305,5530,1623,0,128.7,31.5675304,-81.9131554,1148.641724,3818.378737
266,COUNTY,GEORGIA,13,SOUTHWEST,70,BAKER,7,13298,6182,0,128.7,31.3439196,-84.4555346,3074.814278,24594.74528
267,COUNTY,GEORGIA,13,SOUTHWEST,70,CALHOUN,37,20370,9331,1040,128.7,31.5311784,-84.614328,4785.208195,57409.44221
268,COUNTY,GEORGIA,13,SOUTHWEST,70,CLAY,61,8047,1623,0,128.7,31.5738181,-84.9800814,1570.107833,7752.148978
269,COUNTY,GEORGIA,13,SOUTHWEST,70,DECATUR,87,46223,11396,138,128.7,30.8736613,-84.5740953,9315.828491,260185.5759
270,COUNTY,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95,2565,890,0,128.7,31.5426984,-84.1960829,551.6005254,849.0144451
271,COUNTY,GEORGIA,13,SOUTHWEST,70,EARLY,99,29753,6131,0,128.7,31.3454341,-84.9282058,5823.171236,106023.236
272,COUNTY,GEORGIA,13,SOUTHWEST,70,GRADY,131,21978,6258,0,128.7,30.867067,-84.2322943,4538.687422,59927.7514
273,COUNTY,GEORGIA,13,SOUTHWEST,70,LEE,177,15802,5349,179,128.7,31.7620158,-84.1346212,3396.039513,31914.93657
274,COUNTY,GEORGIA,13,SOUTHWEST,70,MILLER,201,19487,6261,187,128.7,31.1591063,-84.737836,4138.924311,48049.42258
275,COUNTY,GEORGIA,13,SOUTHWEST,70,MITCHELL,205,38694,6638,0,128.7,33.2200196,-82.7031639,7389.876091,177138.8873
276,COUNTY,GEORGIA,13,SOUTHWEST,70,QUITMAN,239,0,0,0,128.7,31.8769847,-85.0154412,0,0
277,COUNTY,GEORGIA,13,SOUTHWEST,70,RANDOLPH,243,13073,9264,1014,128.7,31.7620266,-84.7468429,3551.795057,29194.09919
278,COUNTY,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253,24563,11498,0,128.7,30.951849,-84.8789094,5690.40276,84073.41064
279,COUNTY,GEORGIA,13,SOUTHWEST,70,STEWART,259,853,0,0,128.7,32.0732743,-84.8483149,142.8329721,84.83132655
280,COUNTY,GEORGIA,13,SOUTHWEST,70,SUMTER,261,28269,8245,0,128.7,32.0485072,-84.1862464,5864.693191,99484.63475
281,COUNTY,GEORGIA,13,SOUTHWEST,70,TERRELL,273,29253,12269,266,128.7,31.7615999,-84.4410234,6605.597868,115138.8471
282,COUNTY,GEORGIA,13,SOUTHWEST,70,THOMAS,275,41021,3349,165,128.7,30.8668623,-83.9460576,7343.262366,194837.0124
283,COUNTY,GEORGIA,13,SOUTHWEST,70,WEBSTER,307,9480,2260,0,128.7,32.050618,-84.5473105,1897.449,10917.39877
284,COUNTY,GEORGIA,13,WEST CENTRAL,40,FAYETTE,113,0,121,0,128.7,33.3899269,-84.4953763,16.59969394,1.783146385
285,COUNTY,GEORGIA,13,WEST CENTRAL,40,MACON,193,18178,3794,0,128.7,32.8406946,-83.6324022,3564.355657,39627.72329
286,COUNTY,GEORGIA,13,WEST CENTRAL,40,MARION,197,1189,803,0,128.7,32.3473263,-84.5282597,309.2570376,236.6434422
287,COUNTY,GEORGIA,13,WEST CENTRAL,40,SCHLEY,249,665,190,0,128.7,32.2478949,-84.3175516,137.4184211,56.00668107
288,COUNTY,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,0,385,0,128.7,32.5577546,-84.262834,52.817208,16.92341609
289,COUNTY,GEORGIA,13,CENTRAL,50,BALDWIN,9,0,0,0,128.7,33.0869398,-83.2633216,0,0
290,COUNTY,GEORGIA,13,CENTRAL,50,BIBB,21,0,0,0,128.7,32.8095879,-83.694562,0,0
291,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,35,0,0,0,128.7,33.2825083,-83.9548161,0,0
292,COUNTY,GEORGIA,13,CENTRAL,50,JASPER,159,0,66,0,128.7,33.3254635,-83.6868559,9.054378515,0.570847854
293,COUNTY,GEORGIA,13,CENTRAL,50,JONES,169,0,0,0,128.7,31.6338288,-81.4801073,0,0
294,COUNTY,GEORGIA,13,CENTRAL,50,MONROE,207,0,86,0,128.7,33.0142344,-83.9044159,11.79812958,0.934205939
295,COUNTY,GEORGIA,13,CENTRAL,50,ROCKDALE,247,0,14,0,128.7,33.6430283,-84.0322064,1.920625746,0.040512085
296,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,0,0,0,128.7,33.385076,-82.09207959,0,0
297,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CHEROKEE,57,0,158,0,128.7,34.2391265,-84.4720272,21.67563341,2.975455872
298,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CLARKE,59,0,0,0,128.7,33.9458693,-83.3557816,0,0
299,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DAWSON,85,0,262,0,128.7,34.4077085,-84.1356771,35.94313895,7.949860333
300,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FANNIN,111,0,611,0,128.7,34.8867955,-84.2715585,83.82159504,42.14138372
301,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FORSYTH,117,0,0,0,128.7,34.235309,-84.1335644,0,0
302,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FULTON,121,0,9,0,128.7,34.0580391,-84.2961283,1.234687979,0.021062771
303,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GILMER,123,0,322,0,128.7,34.6859788,-84.452696,44.17439215,11.90882478
304,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GWINNETT,135,0,0,0,128.7,33.9566869,-84.0227467,0,0
305,COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139,0,894,0,128.7,34.2905901,-83.8194028,122.6456726,89.66311617
306,COUNTY,GEORGIA,13,NORTH CENTRAL,20,JACKSON,157,0,34,0,128.7,34.1282559,-83.5753386,4.664376811,0.173650586
307,COUNTY,GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187,0,501,0,128.7,34.5546076,-83.9926806,68.73096418,28.45484309
308,COUNTY,GEORGIA,13,NORTH CENTRAL,20,PICKENS,227,0,15,0,128.7,34.4630619,-84.4682402,2.057813299,0.045066042
309,COUNTY,GEORGIA,13,NORTH CENTRAL,20,TOWNS,281,0,0,0,128.7,34.8971655,-83.7182775,0,0
310,COUNTY,GEORGIA,13,NORTH CENTRAL,20,UNION,291,0,173,0,128.7,34.8180274,-83.9903969,23.73344671,3.545156927
311,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WHITE,311,0,55,0,128.7,34.6322605,-83.7596041,7.545315429,0.408743638
312,COUNTY,GEORGIA,13,NORTHEAST,30,BANKS,11,0,199,0,128.7,34.3378598,-83.4970026,27.3003231,4.650626292
313,COUNTY,GEORGIA,13,NORTHEAST,30,FRANKLIN,119,0,221,0,128.7,34.3678642,-83.2156575,30.31844927,5.702904159
314,COUNTY,GEORGIA,13,NORTHEAST,30,HABERSHAM,137,0,184,0,128.7,34.6270741,-83.5016755,25.2425098,3.994592893
315,COUNTY,GEORGIA,13,NORTHEAST,30,HART,147,0,0,0,128.7,34.3410525,-82.9503277,0,0
316,COUNTY,GEORGIA,13,NORTHEAST,30,MADISON,195,0,0,0,128.7,34.1307533,-83.1817407,0,0
317,COUNTY,GEORGIA,13,NORTHEAST,30,OGLETHORPE,221,0,0,0,128.7,33.8702684,-83.1049381,0,0
318,COUNTY,GEORGIA,13,NORTHEAST,30,RABUN,241,0,57,0,128.7,34.8796123,-83.4251357,7.819690535,0.436224847
319,COUNTY,GEORGIA,13,NORTHEAST,30,STEPHENS,257,0,155,0,128.7,34.55119,-83.2976462,21.26407075,2.867492516
320,COUNTY,GEORGIA,13,NORTHWEST,10,CHATTOOGA,55,0,497,0,128.7,34.4620931,-85.3660518,68.18221397,28.00762192
321,COUNTY,GEORGIA,13,NORTHWEST,10,DADE,83,0,58,0,128.7,34.8722084,-85.4998791,7.956878089,0.450297499
322,COUNTY,GEORGIA,13,NORTHWEST,10,MURRAY,213,0,748,0,128.7,34.7851861,-84.7352262,102.6162898,62.93273281
323,COUNTY,GEORGIA,13,NORTHWEST,10,PAULDING,223,0,14,0,128.7,33.8908526,-84.8569161,1.920625746,0.040512085
324,COUNTY,GEORGIA,13,NORTHWEST,10,WALKER,295,0,0,0,128.7,34.7418605,-85.3209686,0,0
325,COUNTY,GEORGIA,13,NORTHWEST,10,WHITFIELD,313,0,325,0,128.7,34.7969288,-84.9745026,44.58595481,12.127692
326,COUNTY,GEORGIA,13,SOUTHEAST,90,CHARLTON,49,0,105,0,128.7,30.8775388,-82.1185847,14.40469309,1.361411846
327,COUNTY,GEORGIA,13,SOUTHEAST,90,CHATHAM,51,0,20,0,128.7,31.9668887,-81.0626008,2.743751065,0.071156306
328,COUNTY,GEORGIA,13,SOUTHEAST,90,LIBERTY,179,0,127,0,128.7,31.8031632,-81.483441,17.42281926,1.955906926
329,COUNTY,GEORGIA,13,SOUTHEAST,90,LONG,183,0,304,0,128.7,31.7704898,-81.753725,41.70501619,10.63745948
330,COUNTY,GEORGIA,13,WEST CENTRAL,40,CARROLL,45,0,287,0,128.7,33.5588005,-85.0641272,39.37282778,9.502581673
331,COUNTY,GEORGIA,13,WEST CENTRAL,40,CLAYTON,63,0,0,0,128.7,33.5204959,-84.3591713,0,0
332,COUNTY,GEORGIA,13,WEST CENTRAL,40,COWETA,77,0,578,0,128.7,33.3500656,-84.7545734,79.29440578,37.75417732
333,COUNTY,GEORGIA,13,WEST CENTRAL,40,DOUGLAS,97,0,26,0,128.7,33.6995565,-84.7622973,3.566876385,0.109769666
334,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARALSON,143,0,1696,0,128.7,33.7812701,-85.2001291,232.6700903,320.6485958
335,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARRIS,145,0,59,0,128.7,32.7251788,-84.9104641,8.094065642,0.464591516
336,COUNTY,GEORGIA,13,WEST CENTRAL,40,HEARD,149,0,600,0,128.7,33.2786225,-85.113782,82.31253195,40.65219642
337,COUNTY,GEORGIA,13,WEST CENTRAL,40,LAMAR,171,0,0,0,128.7,33.0649401,-84.1445952,0,0
338,COUNTY,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,0,110,15,128.7,33.0373582,-84.6717803,16.44927723,1.508939064
339,COUNTY,GEORGIA,13,WEST CENTRAL,40,PIKE,231,0,0,0,128.7,33.081484,-84.3969481,0,0
340,COUNTY,GEORGIA,13,WEST CENTRAL,40,TALBOT,263,0,0,0,128.7,32.6984691,-84.505404,0,0
341,COUNTY,GEORGIA,13,WEST CENTRAL,40,UPSON,293,0,0,0,128.7,32.8641062,-84.2904968,0,0
342,COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,0,0,0,128.7,33.5313102,-82.2563979,0,0
343,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,0,58281,7760,73.3,38.3734544,-97.1305937,8194.48362,376929.8915
344,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,0,46147,43035,73.3,38.3266261,-98.2007179,9656.784914,263154.6739
345,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,18,12890,62872,73.3,39.3494127,-99.3216587,7067.647004,76827.47662
346,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,8022,9459,7773,73.3,37.2113342,-98.7033263,3168.314389,18230.05195
347,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,0,55709,23456,73.3,37.8684743,-99.3245584,9210.327462,351728.1519
348,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,8316,3089,10087,73.3,37.1922068,-98.0835849,2591.128864,10540.41729
349,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,2000,73010,7206,73.3,38.0352315,-97.4486267,10368.26628,591325.4869
350,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,4227,10726,10812,73.3,37.5420937,-98.122172,2987.948125,16548.49675
351,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,3328,29583,24753,73.3,37.5529578,-99.296556,6477.667018,107257.7546
352,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,0,51765,52993,73.3,38.1858758,-99.240825,11237.69808,338170.6683
353,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,17979,49738,26673,73.3,37.6280602,-98.7485305,11581.71402,321617.5841
354,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,1533,47187,31549,73.3,37.930344,-98.1055753,9049.038172,261514.1562
355,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,1356,50331,20532,73.3,37.6448148,-97.4641388,8480.718814,286911.7917
356,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,21360,60434,26379,73.3,37.2435967,-97.4792142,13477.0642,467131.5177
357,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,0,85001,2936,73.3,37.77924,-96.8456342,11231.52603,799945.2361
358,COUNTY,KANSAS,20,SOUTHEAST,90,COWLEY,35,8462,26296,5466,73.3,37.2413155,-96.8675685,5215.117146,85265.25474
359,COUNTY,KANSAS,20,SOUTHWEST,30,FORD,57,0,49151,105710,73.3,37.7072469,-99.8943146,15427.69296,432508.4235
360,COUNTY,KANSAS,20,SOUTHWEST,30,GRANT,67,302,81005,29501,73.3,37.553026,-101.3067042,13045.07468,739280.6594
361,COUNTY,KANSAS,20,SOUTHWEST,30,HAMILTON,75,0,15150,54500,73.3,38.0058948,-101.8141159,6637.660386,69331.73354
362,COUNTY,KANSAS,20,SOUTHWEST,30,HASKELL,81,0,106807,53432,73.3,37.5611249,-100.8840421,18385.03869,1304984.807
363,COUNTY,KANSAS,20,SOUTHWEST,30,MORTON,129,792,32877,45910,73.3,37.1960735,-101.8099541,8315.920647,150920.6695
364,COUNTY,KANSAS,20,SOUTHWEST,30,SEWARD,175,3282,66066,17887,73.3,37.1850331,-100.8928434,10593.05923,489175.4526
365,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,11792,128107,25052,73.3,37.1929045,-101.3119354,20578.84057,1841931.465
366,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,0,32632,55234,73.3,38.4683432,-98.776234,8958.806513,163000.7167
367,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,0,26309,25793,73.3,38.8790615,-97.1893341,5613.518351,86498.3831
368,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,0,9733,62337,73.3,38.915304,-99.31725313,6611.046679,67928.84937
369,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,0,8704,24430,73.3,38.6942009,-98.2149289,3222.462491,17237.54978
370,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,0,6128,28739,73.3,39.0343606,-98.2155504,3259.808711,16392.06841
371,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,0,52503,20451,73.3,38.3659015,-97.6575171,8538.129845,311373.8481
372,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,0,16076,58846,73.3,38.5047752,-99.309214,7130.528916,79808.8918
373,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,0,5488,45139,73.3,38.8970508,-98.7980433,4585.667699,33470.8019
374,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,0,7267,25676,73.3,38.7704462,-97.6669832,3143.862449,15618.44607
375,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,0,63543,2306,73.3,38.198077,-95.3067461,8405.742092,447071.1085
376,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,0,9877,345,73.3,38.2928083,-96.6152916,1305.417841,10813.14139
377,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,0,32490,500,73.3,38.235413,-95.7498925,4239.594495,116884.4832
378,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,0,37795,323,73.3,38.8838392,-95.2874559,4909.626232,158158.5134
379,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,0,41776,675,73.3,38.5720008,-95.3184483,5454.073776,193230.6531
380,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,0,13376,366,73.3,38.9885445,-96.7619968,1759.178476,19823.46946
381,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,0,11254,0,73.3,38.8837933,-94.8389141,1453.650889,14033.34334
382,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,0,18701,556,73.3,38.1965927,-94.8578272,2463.313631,38739.14703
383,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,0,37662,725,73.3,38.4573987,-96.1683124,4926.973025,157054.307
