,Latitude,Longitude,"CORN, GRAIN - ACRES HARVESTED",BARLEY - ACRES HARVESTED,RICE - ACRES HARVESTED,"SUGARCANE, SUGAR - ACRES HARVESTED",WHEAT - ACRES HARVESTED,Crop-Scope1-MMT
1509,40.29,-74.17,1733.0,0.0,0.0,0.0,433.0,0.01
1510,39.98,-74.33,78.0,0.0,0.0,0.0,150.0,0.0
1511,40.97,-74.06,36.0,0.0,0.0,0.0,0.0,0.0
1512,40.58,-74.93,9042.0,0.0,0.0,0.0,2203.0,0.04
1513,40.87,-74.56,669.0,0.0,0.0,0.0,0.0,0.0
1514,40.57,-74.62,1112.0,0.0,0.0,0.0,1154.0,0.0
1515,41.13,-74.69,2697.0,0.0,0.0,0.0,75.0,0.01
1516,40.86,-74.97,17701.0,0.0,0.0,0.0,661.0,0.08
1517,39.51,-74.66,677.0,0.0,0.0,0.0,0.0,0.0
1518,39.94,-75.12,355.0,0.0,0.0,0.0,0.0,0.0
1519,39.18,-74.8,193.0,0.0,0.0,0.0,0.0,0.0
1520,39.32,-75.16,6403.0,119.0,0.0,0.0,3149.0,0.03
1521,39.73,-75.15,5657.0,380.0,0.0,0.0,2641.0,0.02
1522,39.6,-75.35,18099.0,427.0,0.0,0.0,4986.0,0.09
1523,34.52,-103.31,6151.0,0.0,0.0,0.0,65309.0,0.02
1524,35.97,-104.91,4.0,0.0,0.0,0.0,0.0,0.0
1525,35.14,-103.42,0.0,0.0,0.0,0.0,21513.0,0.01
1526,33.97,-103.49,14284.0,0.0,0.0,0.0,35199.0,0.04
1527,34.64,-105.91,0.0,0.0,0.0,0.0,762.0,0.0
1528,36.4,-103.41,8067.0,0.0,0.0,0.0,5700.0,0.04
1529,36.48,-108.3,0.0,0.0,0.0,0.0,0.0,0.0
1530,36.41,-105.57,0.0,0.0,0.0,0.0,0.0,0.0
1531,34.73,-106.85,0.0,0.0,0.0,0.0,0.0,0.0
1532,32.75,-108.36,0.0,0.0,0.0,0.0,0.0,0.0
1533,26.27,-98.33,2539.0,0.0,0.0,0.0,0.0,0.0
1534,34.06,-106.89,0.0,0.0,0.0,0.0,0.0,0.0
1535,33.3,-104.51,0.0,717.0,0.0,0.0,0.0,0.0
1536,32.13,-107.77,0.0,0.0,0.0,0.0,228.0,0.0
1537,34.3,-104.42,0.0,0.0,0.0,0.0,0.0,0.0
1538,32.33,-106.85,0.0,0.0,0.0,0.0,1668.0,0.0
1539,32.4,-104.35,0.0,0.0,0.0,0.0,284.0,0.0
1540,32.74,-103.38,0.0,0.0,0.0,0.0,1712.0,0.0
1541,33.12,-107.26,0.0,0.0,0.0,0.0,0.0,0.0
1542,42.91,-76.73,27223.0,797.0,0.0,0.0,7015.0,0.13
1543,42.48,-75.61,3958.0,78.0,0.0,0.0,0.0,0.02
1544,42.58,-76.07,5338.0,170.0,0.0,0.0,261.0,0.02
1545,43.04,-75.09,3879.0,116.0,0.0,0.0,154.0,0.02
1546,43.08,-75.75,13679.0,1279.0,0.0,0.0,1401.0,0.06
1547,43.21,-75.4,16136.0,0.0,0.0,0.0,1121.0,0.07
1548,43.02,-76.23,18107.0,707.0,0.0,0.0,5290.0,0.08
1549,43.41,-76.13,2671.0,0.0,0.0,0.0,0.0,0.01
1550,42.6,-75.01,6730.0,0.0,0.0,0.0,44.0,0.03
1551,42.65,-73.75,1347.0,0.0,0.0,0.0,0.0,0.01
1552,43.11,-74.45,657.0,0.0,0.0,0.0,0.0,0.0
1553,42.89,-74.41,7365.0,202.0,0.0,0.0,267.0,0.03
1554,42.71,-73.51,6052.0,40.0,0.0,0.0,0.0,0.03
1555,43.08,-73.87,3901.0,0.0,0.0,0.0,0.0,0.02
1556,42.81,-73.94,74.0,0.0,0.0,0.0,0.0,0.0
1557,42.58,-74.44,4000.0,90.0,0.0,0.0,0.0,0.02
1558,38.89,-77.04,5082.0,133.0,0.0,0.0,0.0,0.02
1559,25.01,-77.4,0.0,0.0,0.0,0.0,0.0,0.0
1560,40.88,-72.86,925.0,26.0,0.0,0.0,244.0,0.0
1561,44.73,-73.67,10163.0,0.0,0.0,0.0,0.0,0.04
1562,44.06,-73.75,614.0,3.0,0.0,0.0,0.0,0.0
1563,44.56,-74.33,4463.0,309.0,0.0,0.0,30.0,0.02
1564,44.06,-76.0,15335.0,77.0,0.0,0.0,2825.0,0.07
1565,43.73,-75.44,5478.0,128.0,0.0,0.0,592.0,0.02
1566,44.5,-75.07,10224.0,383.0,0.0,0.0,0.0,0.04
1567,2.17,-72.17,10678.0,0.0,0.0,0.0,529.0,0.05
1568,42.4,-74.64,2312.0,11.0,0.0,0.0,0.0,0.01
1569,41.63,-73.68,4759.0,0.0,0.0,0.0,243.0,0.02
1570,42.26,-74.09,189.0,0.0,0.0,0.0,36.0,0.0
1571,40.76,-73.96,2782.0,235.0,0.0,0.0,172.0,0.01
1572,41.48,-73.65,0.0,0.0,0.0,0.0,0.0,0.0
1573,41.72,-74.78,0.0,0.0,0.0,0.0,0.0,0.0
1574,41.87,-74.26,1288.0,0.0,0.0,0.0,0.0,0.01
1575,40.91,-73.8,19.0,0.0,0.0,0.0,3.0,0.0
1576,42.15,-75.84,1265.0,0.0,0.0,0.0,0.0,0.01
1577,42.14,-76.77,5298.0,0.0,0.0,0.0,0.0,0.02
1578,42.39,-76.87,3693.0,218.0,0.0,0.0,1177.0,0.02
1579,42.13,-76.33,4255.0,0.0,0.0,0.0,0.0,0.02
1580,42.12,-75.25,4821.0,0.0,0.0,0.0,1673.0,0.02
1581,42.24,-78.04,9779.0,0.0,0.0,0.0,2105.0,0.04
1582,42.22,-78.65,7699.0,0.0,0.0,0.0,766.0,0.03
1583,42.38,-79.17,14277.0,0.0,0.0,0.0,1061.0,0.07
1584,42.24,-77.38,31757.0,1383.0,0.0,0.0,5222.0,0.15
1585,42.35,-79.32,9707.0,0.0,0.0,0.0,2144.0,0.04
1586,43.01,-78.18,25004.0,139.0,0.0,0.0,9975.0,0.12
1587,42.74,-77.78,30578.0,0.0,0.0,0.0,13528.0,0.15
1588,43.15,-77.68,21922.0,0.0,0.0,0.0,10557.0,0.11
1589,43.28,-78.71,23327.0,0.0,0.0,0.0,9261.0,0.11
1590,40.62,-111.49,28349.0,202.0,0.0,0.0,12996.0,0.14
1591,43.22,-78.23,31711.0,221.0,0.0,0.0,5466.0,0.16
1592,42.78,-76.84,26593.0,1040.0,0.0,0.0,5882.0,0.12
1593,40.85,-93.26,21527.0,0.0,0.0,0.0,3013.0,0.1
1594,42.7,-78.24,16088.0,134.0,0.0,0.0,5413.0,0.08
1595,42.64,-77.11,11226.0,589.0,0.0,0.0,4575.0,0.06
1596,35.47,-76.89,39819.0,0.0,0.0,0.0,11911.0,0.18
1597,34.85,-76.59,0.0,0.0,0.0,0.0,345.0,0.0
1598,35.08,-77.04,21397.0,0.0,0.0,0.0,2008.0,0.09
1599,35.48,-77.67,10098.0,0.0,0.0,0.0,6264.0,0.04
1600,35.39,-76.13,31495.0,0.0,0.0,0.0,8085.0,0.16
1601,35.53,-78.38,8796.0,628.0,0.0,0.0,7787.0,0.03
1602,35.03,-77.32,14015.0,0.0,0.0,0.0,4035.0,0.06
1603,35.26,-77.65,23360.0,0.0,0.0,0.0,7607.0,0.09
1604,35.12,-76.8,15434.0,0.0,0.0,0.0,2527.0,0.07
1605,35.61,-77.37,26956.0,0.0,0.0,0.0,4550.0,0.1
1606,35.35,-78.01,24767.0,0.0,0.0,0.0,17628.0,0.1
1607,35.71,-77.92,14237.0,0.0,0.0,0.0,5707.0,0.06
1608,35.92,-81.17,958.0,0.0,0.0,0.0,1428.0,0.0
1609,35.67,-81.21,4638.0,268.0,0.0,0.0,3700.0,0.02
1610,35.72,-79.25,1523.0,340.0,0.0,0.0,1290.0,0.01
1611,35.79,-80.21,4612.0,574.0,0.0,0.0,1191.0,0.02
1612,35.94,-80.55,7085.0,279.0,0.0,0.0,3089.0,0.03
1613,35.81,-80.88,9368.0,565.0,0.0,0.0,5127.0,0.03
1614,35.47,-79.15,1106.0,0.0,0.0,0.0,817.0,0.0
1615,35.71,-79.8,6778.0,581.0,0.0,0.0,3492.0,0.02
1616,35.63,-80.52,12614.0,2558.0,0.0,0.0,7519.0,0.06
1617,35.8,-78.61,1067.0,0.0,0.0,0.0,2678.0,0.0
1618,36.06,-76.97,12593.0,0.0,0.0,0.0,9942.0,0.05
1619,36.31,-76.12,17123.0,0.0,0.0,0.0,5017.0,0.09
1620,36.08,-76.63,4790.0,0.0,0.0,0.0,3719.0,0.02
1621,36.39,-75.91,11780.0,0.0,0.0,0.0,5100.0,0.06
1622,35.63,-75.69,0.0,0.0,0.0,0.0,0.0,0.0
1623,35.92,-77.6,14622.0,0.0,0.0,0.0,9145.0,0.06
1624,36.44,-76.69,4337.0,0.0,0.0,0.0,5135.0,0.02
1625,36.25,-77.67,9833.0,0.0,0.0,0.0,5690.0,0.03
1626,36.36,-77.01,9063.0,0.0,0.0,0.0,3644.0,0.04
1627,35.81,-77.09,6755.0,0.0,0.0,0.0,5024.0,0.03
1628,35.99,-77.98,2614.0,0.0,0.0,0.0,3198.0,0.01
1629,36.42,-77.36,9409.0,0.0,0.0,0.0,8420.0,0.04
1630,36.23,-76.21,16141.0,0.0,0.0,0.0,4520.0,0.08
1631,36.17,-76.43,14056.0,0.0,0.0,0.0,12826.0,0.06
1632,35.82,-76.21,19063.0,0.0,0.0,0.0,9916.0,0.09
1633,38.89,-77.04,21094.0,0.0,0.0,0.0,5478.0,0.1
1634,36.5,-81.13,468.0,0.0,0.0,0.0,0.0,0.0
1635,36.44,-81.51,119.0,0.0,0.0,0.0,0.0,0.0
1636,36.08,-81.92,60.0,0.0,0.0,0.0,0.0,0.0
1637,35.94,-81.53,1004.0,0.0,0.0,0.0,793.0,0.0
1638,36.41,-80.7,13069.0,0.0,0.0,0.0,2675.0,0.05
1639,36.22,-81.69,0.0,0.0,0.0,0.0,0.0,0.0
1640,36.2,-81.13,6557.0,196.0,0.0,0.0,1824.0,0.02
1641,36.15,-80.68,7907.0,998.0,0.0,0.0,2974.0,0.03
1642,36.07,-79.4,3203.0,0.0,0.0,0.0,1060.0,0.01
1643,36.4,-79.34,1533.0,0.0,0.0,0.0,1820.0,0.01
1644,36.0,-78.9,243.0,0.0,0.0,0.0,0.0,0.0
1645,36.15,-80.24,887.0,0.0,0.0,0.0,442.0,0.0
1646,35.91,-79.05,1034.0,0.0,0.0,0.0,5806.0,0.0
1647,36.32,-78.66,2644.0,0.0,0.0,0.0,3432.0,0.01
1648,36.09,-79.79,2485.0,345.0,0.0,0.0,4544.0,0.01
1649,35.91,-79.05,3854.0,0.0,0.0,0.0,2198.0,0.02
1650,36.4,-78.99,2245.0,0.0,0.0,0.0,8222.0,0.01
1651,36.39,-79.74,984.0,0.0,0.0,0.0,4164.0,0.0
1652,36.41,-80.23,1364.0,0.0,0.0,0.0,371.0,0.0
1653,36.37,-78.41,226.0,0.0,0.0,0.0,2387.0,0.0
1654,36.39,-78.11,899.0,80.0,0.0,0.0,1677.0,0.0
1655,34.63,-78.56,20725.0,0.0,0.0,0.0,2753.0,0.08
1656,34.07,-78.19,8505.0,0.0,0.0,0.0,190.0,0.03
1657,34.28,-78.67,33984.0,0.0,0.0,0.0,6702.0,0.12
1658,35.05,-78.84,6721.0,0.0,0.0,0.0,3552.0,0.03
1659,34.95,-77.93,38905.0,0.0,0.0,0.0,12234.0,0.15
1660,35.39,-78.86,3578.0,0.0,0.0,0.0,5262.0,0.01
1661,35.03,-79.24,7385.0,0.0,0.0,0.0,2379.0,0.03
1662,34.8,-77.42,8099.0,0.0,0.0,0.0,1775.0,0.03
1663,34.53,-77.9,11638.0,0.0,0.0,0.0,2673.0,0.05
1664,34.65,-79.1,62492.0,0.0,0.0,0.0,24200.0,0.24
1665,35.01,-78.36,36268.0,0.0,0.0,0.0,14056.0,0.14
1666,34.86,-79.49,5765.0,0.0,0.0,0.0,1934.0,0.02
1667,34.97,-80.1,7351.0,0.0,0.0,0.0,6993.0,0.03
1668,35.4,-80.56,4486.0,683.0,0.0,0.0,4256.0,0.02
1669,35.73,-80.68,4092.0,134.0,0.0,0.0,7812.0,0.02
1670,35.28,-81.18,310.0,0.0,0.0,0.0,1194.0,0.0
1671,35.49,-81.21,1494.0,33.0,0.0,0.0,2206.0,0.01
1672,35.24,-80.81,872.0,0.0,0.0,0.0,1215.0,0.0
1673,35.33,-79.9,735.0,0.0,0.0,0.0,148.0,0.0
1674,35.31,-79.48,1803.0,0.0,0.0,0.0,1047.0,0.01
1675,35.03,-79.73,2200.0,0.0,0.0,0.0,387.0,0.01
1676,35.32,-80.24,10615.0,197.0,0.0,0.0,8184.0,0.04
1677,34.98,-80.51,35399.0,0.0,0.0,0.0,51669.0,0.15
1678,35.63,-82.53,429.0,51.0,0.0,0.0,0.0,0.0
1679,35.73,-81.66,1750.0,0.0,0.0,0.0,314.0,0.01
1680,35.12,-84.09,308.0,0.0,0.0,0.0,0.0,0.0
1681,35.06,-83.73,731.0,0.0,0.0,0.0,0.0,0.0
1682,35.36,-83.83,8.0,0.0,0.0,0.0,0.0,0.0
1683,35.55,-82.99,163.0,0.0,0.0,0.0,0.0,0.0
1684,35.34,-82.47,4114.0,0.0,0.0,0.0,0.0,0.02
1685,35.3,-83.14,0.0,0.0,0.0,0.0,0.0,0.0
1686,35.14,-83.4,26.0,0.0,0.0,0.0,0.0,0.0
1687,35.85,-82.69,0.0,0.0,0.0,0.0,0.0,0.0
1688,35.66,-82.05,253.0,0.0,0.0,0.0,0.0,0.0
1689,36.0,-82.13,29.0,0.0,0.0,0.0,0.0,0.0
1690,35.28,-82.18,18.0,0.0,0.0,0.0,0.0,0.0
1691,35.4,-81.9,390.0,0.0,0.0,0.0,0.0,0.0
1692,35.46,-83.47,31.0,0.0,0.0,0.0,0.0,0.0
1693,35.2,-82.77,292.0,0.0,0.0,0.0,0.0,0.0
1694,35.89,-82.3,194.0,0.0,0.0,0.0,0.0,0.0
1695,47.71,-98.91,31010.0,3789.0,0.0,0.0,42829.0,0.13
1696,47.46,-98.88,68561.0,11354.0,0.0,0.0,41696.0,0.27
1697,46.96,-99.8,23216.0,6308.0,0.0,0.0,67727.0,0.11
1698,47.53,-100.37,27514.0,16515.0,0.0,0.0,110063.0,0.11
1699,46.96,-98.97,216020.0,8314.0,0.0,0.0,98003.0,0.89
1700,47.57,-99.65,95691.0,13705.0,0.0,0.0,159105.0,0.43
1701,46.93,-98.07,194835.0,11471.0,0.0,0.0,72529.0,0.87
1702,46.92,-97.22,308952.0,12082.0,0.0,0.0,84930.0,1.45
1703,47.45,-98.26,47527.0,6289.0,0.0,0.0,66520.0,0.24
1704,47.44,-97.75,90667.0,10090.0,0.0,0.0,36883.0,0.44
1705,47.44,-97.18,121132.0,12857.0,0.0,0.0,79795.0,0.59
1706,48.02,-99.4,59722.0,25857.0,0.0,0.0,122254.0,0.28
1707,48.82,-100.84,33095.0,20219.0,0.0,0.0,275185.0,0.19
1708,48.19,-100.65,40023.0,10686.0,0.0,0.0,116761.0,0.13
1709,48.2,-100.06,20860.0,17649.0,0.0,0.0,129386.0,0.1
1710,48.74,-99.84,11125.0,8790.0,0.0,0.0,106418.0,0.07
1711,48.77,-98.5,16631.0,15798.0,0.0,0.0,295858.0,0.2
1712,47.91,-97.06,110718.0,5215.0,0.0,0.0,127562.0,0.52
1713,47.89,-98.18,36250.0,10537.0,0.0,0.0,93429.0,0.17
1714,48.75,-97.55,43721.0,4929.0,0.0,0.0,182351.0,0.25
1715,48.24,-98.71,65718.0,31443.0,0.0,0.0,141694.0,0.29
1716,48.65,-99.23,18219.0,8030.0,0.0,0.0,167952.0,0.13
1717,48.37,-97.75,50276.0,10864.0,0.0,0.0,193379.0,0.29
1718,48.79,-102.53,1508.0,10660.0,0.0,0.0,119544.0,0.04
1719,48.82,-103.52,3572.0,985.0,0.0,0.0,195872.0,0.04
1720,48.23,-102.36,8133.0,7479.0,0.0,0.0,239365.0,0.07
1721,48.66,-101.7,15350.0,25532.0,0.0,0.0,159489.0,0.1
1722,48.25,-101.62,26408.0,15316.0,0.0,0.0,342337.0,0.16
1723,48.36,-103.5,5075.0,11521.0,0.0,0.0,321536.0,0.07
1724,46.95,-100.51,48788.0,16645.0,0.0,0.0,56441.0,0.15
1725,46.26,-100.26,93971.0,7019.0,0.0,0.0,65294.0,0.3
1726,46.34,-101.63,38674.0,0.0,0.0,0.0,85889.0,0.07
1727,46.45,-101.23,43052.0,8050.0,0.0,0.0,176799.0,0.14
1728,46.07,-100.98,15606.0,472.0,0.0,0.0,38504.0,0.05
1729,46.1,-98.53,164970.0,2403.0,0.0,0.0,23115.0,0.76
1730,48.83,-97.93,151319.0,2563.0,0.0,0.0,42207.0,0.67
1731,46.47,-99.45,30709.0,3305.0,0.0,0.0,47704.0,0.11
1732,46.11,-99.42,36640.0,672.0,0.0,0.0,57745.0,0.13
1733,46.45,-97.69,114661.0,0.0,0.0,0.0,29143.0,0.59
1734,46.22,-96.95,305542.0,639.0,0.0,0.0,54406.0,1.54
1735,46.11,-97.63,162661.0,3372.0,0.0,0.0,18987.0,0.78
1736,46.07,-102.53,53999.0,2091.0,0.0,0.0,86227.0,0.09
1737,47.05,-103.39,3445.0,2610.0,0.0,0.0,28865.0,0.01
1738,46.1,-103.51,14632.0,5561.0,0.0,0.0,93947.0,0.04
1739,46.93,-103.87,8238.0,652.0,0.0,0.0,74946.0,0.02
1740,46.44,-102.42,35840.0,1013.0,0.0,0.0,260881.0,0.09
1741,46.45,-103.45,6084.0,2241.0,0.0,0.0,117995.0,0.03
1742,46.79,-102.73,29446.0,2446.0,0.0,0.0,214925.0,0.08
1743,47.31,-102.61,14639.0,6909.0,0.0,0.0,128285.0,0.04
1744,47.77,-103.47,1465.0,6744.0,0.0,0.0,158067.0,0.03
1745,47.6,-101.17,79230.0,7528.0,0.0,0.0,258693.0,0.27
1746,47.33,-101.87,15788.0,6977.0,0.0,0.0,42422.0,0.04
1747,47.11,-101.35,15620.0,2353.0,0.0,0.0,33656.0,0.05
1748,40.23,-82.97,34150.0,0.0,0.0,0.0,2839.0,0.17
1749,39.79,-82.64,59710.0,46.0,0.0,0.0,5778.0,0.3
1750,39.58,-83.44,72924.0,0.0,0.0,0.0,4955.0,0.39
1751,39.56,-84.3,12613.0,0.0,0.0,0.0,1645.0,0.06
1752,40.45,-82.41,45442.0,70.0,0.0,0.0,3028.0,0.22
1753,40.13,-82.46,50782.0,78.0,0.0,0.0,4639.0,0.26
1754,39.89,-83.39,83213.0,0.0,0.0,0.0,7696.0,0.43
1755,40.59,-83.19,54462.0,0.0,0.0,0.0,5033.0,0.28
1756,40.46,-82.78,45589.0,0.0,0.0,0.0,6795.0,0.21
1757,39.67,-83.04,105880.0,69.0,0.0,0.0,9386.0,0.55
1758,39.35,-83.08,46351.0,64.0,0.0,0.0,8163.0,0.24
1759,40.33,-83.37,53871.0,0.0,0.0,0.0,7910.0,0.29
1760,40.01,-81.01,426.0,0.0,0.0,0.0,180.0,0.0
1761,40.53,-81.09,12581.0,0.0,0.0,0.0,1334.0,0.05
1762,40.29,-81.93,27894.0,0.0,0.0,0.0,2055.0,0.13
1763,40.27,-81.13,3764.0,0.0,0.0,0.0,819.0,0.02
1764,40.58,-81.93,24642.0,149.0,0.0,0.0,1619.0,0.11
1765,40.38,-80.78,1703.0,43.0,0.0,0.0,122.0,0.01
1766,40.38,-81.46,16801.0,0.0,0.0,0.0,2226.0,0.08
1767,40.79,-82.24,30908.0,47.0,0.0,0.0,6044.0,0.13
1768,40.87,-82.91,86288.0,0.0,0.0,0.0,10312.0,0.45
1769,41.35,-82.64,24619.0,0.0,0.0,0.0,4082.0,0.13
1770,41.13,-82.59,57728.0,0.0,0.0,0.0,14111.0,0.3
1771,41.26,-82.17,17508.0,0.0,0.0,0.0,5041.0,0.08
1772,41.54,-83.21,18229.0,0.0,0.0,0.0,7411.0,0.09
1773,40.78,-82.53,34055.0,278.0,0.0,0.0,4966.0,0.17
1774,41.3,-83.16,58248.0,0.0,0.0,0.0,6504.0,0.3
1775,39.96,-82.99,81055.0,0.0,0.0,0.0,22184.0,0.41
1776,40.87,-83.28,71970.0,59.0,0.0,0.0,8543.0,0.34
1777,41.87,-80.79,16503.0,0.0,0.0,0.0,2637.0,0.08
1778,40.78,-80.76,22557.0,115.0,0.0,0.0,4806.0,0.1
1779,41.43,-81.69,0.0,0.0,0.0,0.0,0.0,0.0
1780,41.48,-81.19,3636.0,8.0,0.0,0.0,1109.0,0.01
1781,41.71,-81.24,0.0,0.0,0.0,0.0,38.0,0.0
1782,40.98,-80.78,14165.0,129.0,0.0,0.0,3291.0,0.06
1783,41.1,-81.94,13987.0,0.0,0.0,0.0,2743.0,0.05
1784,41.15,-81.21,12224.0,0.0,0.0,0.0,2358.0,0.05
1785,40.72,-81.44,25188.0,38.0,0.0,0.0,5341.0,0.11
1786,41.15,-81.53,2756.0,0.0,0.0,0.0,440.0,0.01
1787,41.68,-80.95,22967.0,0.0,0.0,0.0,1667.0,0.11
1788,40.86,-81.9,55428.0,656.0,0.0,0.0,8511.0,0.24
1789,40.81,-84.06,66840.0,0.0,0.0,0.0,6986.0,0.3
1790,41.32,-84.51,47099.0,0.0,0.0,0.0,13723.0,0.21
1791,41.6,-84.11,72863.0,5.0,0.0,0.0,10585.0,0.38
1792,40.99,-83.66,66306.0,0.0,0.0,0.0,16791.0,0.32
1793,41.28,-84.06,74908.0,0.0,0.0,0.0,20545.0,0.38
1794,41.65,-83.62,23948.0,0.0,0.0,0.0,4067.0,0.12
1795,41.16,-84.59,48387.0,0.0,0.0,0.0,21838.0,0.21
1796,41.07,-84.17,79496.0,204.0,0.0,0.0,30033.0,0.41
1797,40.8,-84.6,71700.0,0.0,0.0,0.0,9782.0,0.34
1798,41.5,-84.59,53425.0,0.0,0.0,0.0,13817.0,0.26
1799,41.28,-83.66,79619.0,0.0,0.0,0.0,19673.0,0.39
1800,38.84,-83.51,11850.0,0.0,0.0,0.0,1518.0,0.05
1801,38.91,-83.88,21121.0,0.0,0.0,0.0,1385.0,0.11
1802,38.8,-82.36,4490.0,0.0,0.0,0.0,134.0,0.02
1803,39.18,-83.63,45642.0,0.0,0.0,0.0,4096.0,0.23
1804,39.01,-82.61,1608.0,0.0,0.0,0.0,138.0,0.01
1805,38.61,-82.57,882.0,0.0,0.0,0.0,0.0,0.0
1806,39.11,-83.06,14400.0,0.0,0.0,0.0,1126.0,0.07
1807,38.82,-83.02,7406.0,0.0,0.0,0.0,536.0,0.04
1808,39.36,-82.06,2559.0,0.0,0.0,0.0,432.0,0.01
1809,40.08,-81.49,4819.0,0.0,0.0,0.0,0.0,0.02
1810,39.46,-82.55,2443.0,0.0,0.0,0.0,182.0,0.01
1811,39.11,-82.04,5165.0,0.0,0.0,0.0,171.0,0.02
1812,39.72,-81.11,768.0,48.0,0.0,0.0,0.0,0.0
1813,39.59,-81.88,4654.0,47.0,0.0,0.0,237.0,0.02
1814,40.01,-82.0,19337.0,0.0,0.0,0.0,675.0,0.09
1815,39.75,-81.5,521.0,0.0,0.0,0.0,0.0,0.0
1816,39.64,-82.2,17325.0,0.0,0.0,0.0,852.0,0.08
1817,39.27,-82.47,2415.0,0.0,0.0,0.0,0.0,0.01
1818,39.48,-81.55,10053.0,50.0,0.0,0.0,867.0,0.04
1819,39.42,-84.59,28997.0,0.0,0.0,0.0,2552.0,0.13
1820,39.07,-84.16,12807.0,0.0,0.0,0.0,1345.0,0.06
1821,39.43,-83.84,63591.0,0.0,0.0,0.0,2758.0,0.36
1822,39.69,-83.92,61780.0,60.0,0.0,0.0,2689.0,0.33
1823,39.21,-84.55,1893.0,0.0,0.0,0.0,0.0,0.01
1824,39.68,-84.29,35568.0,0.0,0.0,0.0,1410.0,0.17
1825,39.81,-84.64,73976.0,129.0,0.0,0.0,3724.0,0.37
1826,39.42,-84.18,17825.0,0.0,0.0,0.0,1550.0,0.1
1827,40.59,-84.26,65035.0,89.0,0.0,0.0,10798.0,0.31
1828,40.17,-83.77,71909.0,0.0,0.0,0.0,3037.0,0.38
1829,39.92,-83.79,62153.0,0.0,0.0,0.0,2456.0,0.34
1830,40.17,-84.63,122728.0,0.0,0.0,0.0,12155.0,0.62
1831,40.69,-83.68,88792.0,0.0,0.0,0.0,8994.0,0.39
1832,40.44,-83.74,66626.0,0.0,0.0,0.0,4593.0,0.33
1833,40.44,-84.61,93883.0,0.0,0.0,0.0,12229.0,0.47
1834,40.06,-84.22,63913.0,0.0,0.0,0.0,4228.0,0.32
1835,40.35,-84.16,69718.0,0.0,0.0,0.0,9261.0,0.33
1836,35.54,-98.0,411.0,0.0,0.0,0.0,108616.0,0.03
1837,35.23,-97.31,160.0,0.0,0.0,0.0,885.0,0.0
1838,35.88,-96.38,587.0,0.0,0.0,0.0,989.0,0.0
1839,35.05,-97.88,2714.0,0.0,0.0,0.0,45167.0,0.02
1840,35.95,-97.96,1250.0,0.0,0.0,0.0,151348.0,0.04
1841,35.7,-96.89,1284.0,0.0,0.0,0.0,3365.0,0.0
1842,35.89,-97.46,0.0,0.0,0.0,0.0,40185.0,0.01
1843,34.98,-97.48,5476.0,0.0,0.0,0.0,9158.0,0.01
1844,35.47,-96.31,1932.0,0.0,0.0,0.0,3616.0,0.01
1845,35.55,-97.44,929.0,0.0,0.0,0.0,2869.0,0.0
1846,36.07,-96.95,0.0,0.0,0.0,0.0,6560.0,0.0
1847,35.18,-96.97,2052.0,0.0,0.0,0.0,2674.0,0.01
1848,35.21,-95.11,0.0,0.0,0.0,0.0,0.0,0.0
1849,35.05,-96.27,430.0,0.0,0.0,0.0,0.0,0.0
1850,35.66,-95.39,3787.0,0.0,0.0,0.0,7594.0,0.02
1851,35.67,-95.97,818.0,0.0,0.0,0.0,1369.0,0.0
1852,34.93,-95.76,618.0,0.0,0.0,0.0,0.0,0.0
1853,35.5,-94.74,8353.0,0.0,0.0,0.0,7642.0,0.04
1854,36.72,-98.31,4041.0,0.0,0.0,0.0,195290.0,0.07
1855,36.37,-97.78,17138.0,0.0,0.0,0.0,214743.0,0.09
1856,36.79,-97.78,5572.0,0.0,0.0,0.0,218135.0,0.07
1857,36.84,-97.16,17166.0,480.0,0.0,0.0,114789.0,0.06
1858,36.29,-98.5,5402.0,0.0,0.0,0.0,76549.0,0.05
1859,36.41,-97.27,15576.0,0.0,0.0,0.0,71718.0,0.05
1860,36.37,-99.25,0.0,0.0,0.0,0.0,35900.0,0.01
1861,36.76,-95.21,4778.0,0.0,0.0,0.0,5479.0,0.02
1862,36.41,-94.81,737.0,0.0,0.0,0.0,899.0,0.0
1863,36.3,-95.24,1227.0,0.0,0.0,0.0,5046.0,0.0
1864,36.78,-95.62,1536.0,0.0,0.0,0.0,4371.0,0.01
1865,36.62,-96.4,2414.0,0.0,0.0,0.0,10963.0,0.01
1866,36.82,-94.82,10198.0,0.0,0.0,0.0,14979.0,0.04
1867,36.32,-96.72,0.0,0.0,0.0,0.0,7808.0,0.0
1868,36.38,-95.62,741.0,0.0,0.0,0.0,1878.0,0.0
1869,35.95,-95.56,2215.0,960.0,0.0,0.0,11690.0,0.01
1870,36.69,-95.91,0.0,0.0,0.0,0.0,3123.0,0.0
1871,36.76,-100.49,4956.0,0.0,0.0,0.0,60490.0,0.04
1872,36.75,-102.54,20532.0,0.0,0.0,0.0,97149.0,0.15
1873,36.25,-99.79,444.0,0.0,0.0,0.0,18841.0,0.01
1874,36.78,-99.67,0.0,0.0,0.0,0.0,42651.0,0.01
1875,36.74,-101.5,122984.0,0.0,0.0,0.0,117677.0,0.67
1876,33.95,-96.32,1284.0,0.0,0.0,0.0,1636.0,0.01
1877,34.73,-97.35,3913.0,0.0,0.0,0.0,10064.0,0.02
