Program,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,CATTLE
CENSUS,COUNTY,CONNECTICUT,9,ALL COUNTIES,10,NEW LONDON,11,922.00
CENSUS,COUNTY,CONNECTICUT,9,ALL COUNTIES,10,TOLLAND,13,621.00
CENSUS,COUNTY,CONNECTICUT,9,ALL COUNTIES,10,WINDHAM,15,1044.00
CENSUS,COUNTY,DELAWARE,10,CENTRAL,50,KENT,1,843.00
CENSUS,COUNTY,DELAWARE,10,NORTHERN,20,NEW CASTLE,3,525.00
CENSUS,COUNTY,DELAWARE,10,SOUTHERN,80,SUSSEX,5,1036.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,ALACHUA,1,26087.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,BRADFORD,7,6003.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,CITRUS,17,6084.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,CLAY,19,2566.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,FLAGLER,35,3399.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,GILCHRIST,41,5666.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,HERNANDO,53,6624.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,HILLSBOROUGH,57,23474.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,LAKE,69,17867.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,LEVY,75,0.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,MARION,83,31823.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,ORANGE,95,12592.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,OSCEOLA,97,66395.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,PASCO,101,21054.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,PINELLAS,103,0.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,POLK,105,53307.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,PUTNAM,107,5843.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,SEMINOLE,117,2389.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,ST. JOHNS,109,1720.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,SUMTER,119,0.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,UNION,125,7853.00
CENSUS,COUNTY,FLORIDA,12,CENTRAL,50,VOLUSIA,127,8034.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,BAKER,3,0.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,COLUMBIA,23,14218.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,DIXIE,29,2810.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,DUVAL,31,3536.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,HAMILTON,47,0.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,LAFAYETTE,67,7704.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,MADISON,79,12975.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,NASSAU,89,3763.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,SUWANNEE,121,15986.00
CENSUS,COUNTY,FLORIDA,12,NORTHEAST,30,TAYLOR,123,3732.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,BAY,5,0.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,CALHOUN,13,3177.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,ESCAMBIA,33,2275.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,FRANKLIN,37,0.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,GADSDEN,39,4042.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,GULF,45,1033.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,HOLMES,59,10005.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,JACKSON,63,21125.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,JEFFERSON,65,0.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,LEON,73,1634.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,LIBERTY,77,769.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,OKALOOSA,91,2065.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,SANTA ROSA,113,4505.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,WAKULLA,129,1057.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,WALTON,131,4635.00
CENSUS,COUNTY,FLORIDA,12,NORTHWEST,10,WASHINGTON,133,3435.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,BREVARD,9,16147.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,BROWARD,11,651.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,CHARLOTTE,15,9060.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,COLLIER,21,0.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,DE SOTO,27,52613.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,GLADES,43,0.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,HARDEE,49,39689.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,HENDRY,51,36283.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,HIGHLANDS,55,45254.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,INDIAN RIVER,61,13029.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,LEE,71,7657.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,MANATEE,81,17588.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,MARTIN,85,15921.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86,2999.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93,50487.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,PALM BEACH,99,4410.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,SARASOTA,115,10822.00
CENSUS,COUNTY,FLORIDA,12,SOUTHERN,80,ST. LUCIE,111,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,BALDWIN,9,1724.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,BIBB,21,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23,1785.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,35,2407.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,3598.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,GREENE,133,3613.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,HANCOCK,141,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,JASPER,159,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,3408.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,JONES,169,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,4049.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,MONROE,207,2840.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209,787.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,8881.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,0.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,4161.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,ROCKDALE,247,266.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,TALIAFERRO,265,1411.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,543.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,1249.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,3080.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,782.00
CENSUS,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,1236.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,3772.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,7323.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,0.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,0.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,1056.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,0.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,0.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,4125.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,1463.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,0.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,0.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,3627.00
CENSUS,COUNTY,GEORGIA,13,EAST CENTRAL,60,WARREN,301,2583.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,BARROW,13,4309.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CHEROKEE,57,1891.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CLARKE,59,0.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,COBB,67,0.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DAWSON,85,1719.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DE KALB,89,0.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FANNIN,111,1463.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FORSYTH,117,2097.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FULTON,121,810.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GILMER,123,3320.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GWINNETT,135,0.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139,6691.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,JACKSON,157,11613.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187,2917.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,OCONEE,219,0.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,PICKENS,227,0.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,TOWNS,281,1043.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,UNION,291,0.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WALTON,297,4818.00
CENSUS,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WHITE,311,0.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,BANKS,11,8144.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,ELBERT,105,0.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,FRANKLIN,119,12573.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,HABERSHAM,137,4031.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,HART,147,10938.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,LINCOLN,181,1558.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,MADISON,195,0.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,OGLETHORPE,221,0.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,RABUN,241,1248.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,STEPHENS,257,3713.00
CENSUS,COUNTY,GEORGIA,13,NORTHEAST,30,WILKES,317,7260.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,BARTOW,15,6802.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,CATOOSA,47,0.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,CHATTOOGA,55,4839.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,DADE,83,1871.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,FLOYD,115,5325.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,GORDON,129,10717.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,MURRAY,213,0.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,PAULDING,223,1225.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,POLK,233,0.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,WALKER,295,9672.00
CENSUS,COUNTY,GEORGIA,13,NORTHWEST,10,WHITFIELD,313,5757.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,17,1907.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27,3409.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69,7763.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COOK,75,3123.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,DOOLY,93,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161,2003.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173,541.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287,3460.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WORTH,321,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,3201.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,BACON,5,1773.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,BRANTLEY,25,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,BRYAN,29,292.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,CAMDEN,39,157.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,CHARLTON,49,1172.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,CHATHAM,51,84.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,EVANS,109,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,GLYNN,127,189.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,LIBERTY,179,363.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,LONG,183,753.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,MCINTOSH,191,207.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,PIERCE,229,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,TATTNALL,267,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,TOOMBS,279,3115.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,WARE,299,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHEAST,90,WAYNE,305,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,BAKER,7,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,CALHOUN,37,1730.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,CLAY,61,2331.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,DECATUR,87,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95,1521.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,EARLY,99,5023.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,GRADY,131,4504.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,LEE,177,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,MILLER,201,3855.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,MITCHELL,205,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,QUITMAN,239,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,RANDOLPH,243,2994.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,STEWART,259,596.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,SUMTER,261,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,TERRELL,273,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,THOMAS,275,0.00
CENSUS,COUNTY,GEORGIA,13,SOUTHWEST,70,WEBSTER,307,530.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,CARROLL,45,10776.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,CLAYTON,63,0.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,COWETA,77,3919.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,DOUGLAS,97,737.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,FAYETTE,113,881.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARALSON,143,3253.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARRIS,145,2144.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,HEARD,149,4501.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,HENRY,151,1505.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,LAMAR,171,2363.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,MACON,193,1359.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,MARION,197,0.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,0.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,MUSCOGEE,215,0.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,PIKE,231,0.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,SCHLEY,249,1256.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,SPALDING,255,1348.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,TALBOT,263,0.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,2404.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,TROUP,285,2556.00
CENSUS,COUNTY,GEORGIA,13,WEST CENTRAL,40,UPSON,293,3129.00
CENSUS,COUNTY,HAWAII,15,HAWAII ISLAND,11,HAWAII,1,0.00
CENSUS,COUNTY,HAWAII,15,KAUAI AND NIIHAU ISLANDS,24,KAUAI,7,7607.00
CENSUS,COUNTY,HAWAII,15,"MAUI, MOLOKAI & LANAI ISLAND",35,MAUI & KALWAO,9,10518.00
CENSUS,COUNTY,HAWAII,15,OAHU ISLAND,62,HONOLULU,3,3174.00
CENSUS,COUNTY,IDAHO,16,EAST,90,BANNOCK,5,12713.00
CENSUS,COUNTY,IDAHO,16,EAST,90,BEAR LAKE,7,18911.00
CENSUS,COUNTY,IDAHO,16,EAST,90,BINGHAM,11,41571.00
CENSUS,COUNTY,IDAHO,16,EAST,90,BONNEVILLE,19,15234.00
CENSUS,COUNTY,IDAHO,16,EAST,90,BUTTE,23,0.00
CENSUS,COUNTY,IDAHO,16,EAST,90,CARIBOU,29,13695.00
CENSUS,COUNTY,IDAHO,16,EAST,90,CLARK,33,4647.00
CENSUS,COUNTY,IDAHO,16,EAST,90,CUSTER,37,21589.00
CENSUS,COUNTY,IDAHO,16,EAST,90,FRANKLIN,41,10050.00
CENSUS,COUNTY,IDAHO,16,EAST,90,FREMONT,43,8701.00
CENSUS,COUNTY,IDAHO,16,EAST,90,JEFFERSON,51,17332.00
CENSUS,COUNTY,IDAHO,16,EAST,90,LEMHI,59,22872.00
CENSUS,COUNTY,IDAHO,16,EAST,90,MADISON,65,6466.00
CENSUS,COUNTY,IDAHO,16,EAST,90,ONEIDA,71,15081.00
CENSUS,COUNTY,IDAHO,16,EAST,90,POWER,77,0.00
CENSUS,COUNTY,IDAHO,16,EAST,90,TETON,81,4287.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,BENEWAH,9,617.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,BONNER,17,2407.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,BOUNDARY,21,3036.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,CLEARWATER,35,1899.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,IDAHO,49,16314.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,KOOTENAI,55,3652.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,LATAH,57,3489.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,LEWIS,61,0.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,NEZ PERCE,69,7859.00
CENSUS,COUNTY,IDAHO,16,NORTH,10,SHOSHONE,79,135.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,BLAINE,13,5908.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CAMAS,25,4219.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31,28245.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,GOODING,47,9393.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,9230.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63,6841.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67,5622.00
CENSUS,COUNTY,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,27319.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,ADA,1,7403.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,ADAMS,3,0.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,BOISE,15,1671.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,27,16858.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,ELMORE,39,16564.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,0.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,OWYHEE,73,44443.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,PAYETTE,75,10213.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,VALLEY,85,0.00
CENSUS,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,16129.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,DE WITT,39,1695.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,LOGAN,107,0.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,MACON,115,1505.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,MASON,125,1984.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,MCLEAN,113,2889.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,MENARD,129,0.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,PEORIA,143,0.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,STARK,175,1615.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,3579.00
CENSUS,COUNTY,ILLINOIS,17,CENTRAL,40,WOODFORD,203,2731.00
CENSUS,COUNTY,ILLINOIS,17,EAST,50,CHAMPAIGN,19,0.00
CENSUS,COUNTY,ILLINOIS,17,EAST,50,FORD,53,0.00
CENSUS,COUNTY,ILLINOIS,17,EAST,50,IROQUOIS,75,3332.00
CENSUS,COUNTY,ILLINOIS,17,EAST,50,KANKAKEE,91,1142.00
CENSUS,COUNTY,ILLINOIS,17,EAST,50,LIVINGSTON,105,2946.00
CENSUS,COUNTY,ILLINOIS,17,EAST,50,PIATT,147,593.00
CENSUS,COUNTY,ILLINOIS,17,EAST,50,VERMILION,183,2283.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,0.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,4530.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,2083.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,1332.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,1462.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,257.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,0.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,4836.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,4940.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,2866.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,1172.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,5251.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,1299.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,0.00
CENSUS,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,5741.00
CENSUS,COUNTY,ILLINOIS,17,NORTHEAST,20,BOONE,7,1141.00
