,Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,"CORN, GRAIN - ACRES HARVESTED",CORN-production in BU,CORN Production in Kg,BARLEY - ACRES HARVESTED,BARLEY PRODUCTION IN BU,BARLEY PRODUCTION IN Kg,RICE - ACRES HARVESTED,"RICE - PRODUCTION, MEASURED IN CWT",Rice Production in Kg,"SUGARCANE, SUGAR - ACRES HARVESTED","SUGARCANE, SUGAR - PRODUCTION, MEASURED IN TONS",SUGAR PRODUCTION in KG,WHEAT - ACRES HARVESTED,"WHEAT - PRODUCTION, MEASURED IN BU",Wheat Production measured in Kg,CATTLE,precipitation_cm,Latitude,Longitude,Corn-LUC,Corn-Farm,Corn-EUTROPHYING,Corn Total,BARLEY-LUC,Barley-Farm,BARLEY-EUTROPHYING,Barley-Total,RICE-LUC,Rice-Farm,Rice- Eutrophication,Rice-total,Sugarcane- LUC,Sugarcane-Farm,Sugarcane-Eutrophication,Sugarcane Total,Wheat-LUC,Wheat-Farm,Wheat-Eutrophication,Wheat-total,Cattle,Total
74,CENSUS,2017,YEAR,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,1184,342300,12062333.8,"9,073","10,71,869",37771667.15,0,0,0,0,0,0,25993,2671462,94139837.49,9071,34.5,32.8085851,-111.4426212,3618700.14,9649867.04,0,13268567.18,0,7554333.43,0,7554333.43,0,0,0,0,0,0,0,0,9413983.749,75311869.99,0,84725853.74,535189,106083943.4
75,CENSUS,2017,YEAR,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,0,0,0,307,"40,103",1413192.44,0,0,0,0,0,0,50313,4710580,165996460.2,127,34.5,32.665135,-114.4760316,0,0,0,0,0,282638.488,0,282638.488,0,0,0,0,0,0,0,0,16599646.02,132797168.2,0,149396814.2,7493,149686945.7
76,CENSUS,2017,YEAR,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,0,0,0,0,0,0,0,0,0,0,0,0,2256,194534,6855197.321,0,34.5,35.7218038,-113.827117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685519.7321,5484157.857,0,6169677.589,0,6169677.589
77,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,CENTRAL,50,CONWAY,29,2827,456278,16078812.56,0,0,0,1605,114320,5185463.744,0,0,0,2529,110082,3879187.348,0,128.4,35.2521996,-92.6888936,4823643.768,12863050.05,0,17686693.82,0,0,0,0,0,18667669.48,49313760.21,67981429.68,0,0,0,0,387918.7348,3103349.878,0,3491268.613,0,89159392.11
78,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,CENTRAL,50,FAULKNER,45,1472,223957,7892036.49,0,0,0,1076,79789,3619165.209,0,0,0,0,0,0,19549,128.4,35.1470851,-92.3219053,2367610.947,6313629.192,0,8681240.139,0,0,0,0,0,13028994.75,34418261.14,47447255.89,0,0,0,0,0,0,0,0,1153391,57281887.03
79,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,CENTRAL,50,PERRY,105,0,0,0,0,0,0,1254,0,0,0,0,0,0,0,0,8962,128.4,34.9616474,-92.8757514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528758,528758
80,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,CENTRAL,50,PULASKI,119,3839,702537,24756750.8,0,0,0,3302,232358,10539572.99,0,0,0,750,23000,810498.6192,2640,128.4,34.7550166,-92.3003472,7427025.24,19805400.64,0,27232425.88,0,0,0,0,0,37942462.76,100231339.1,138173801.9,0,0,0,0,81049.86192,648398.8954,0,729448.7573,155760,166291436.5
81,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,ARKANSAS,1,46585,8958296,315682023.4,0,0,0,81070,6485964,294198138.3,0,0,0,4523,354645,12497360.12,1445,128.4,34.2902454,-91.3598511,94704607.02,252545618.7,0,347250225.7,0,0,0,0,0,1059113298,2797824295,3856937593,0,0,0,0,1249736.012,9997888.096,0,11247624.11,85255,4215520698
82,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CRITTENDEN,35,12572,2241088,78973857.8,0,0,0,29061,2229808,101142307,0,0,0,8075,547872,19306499.98,336,128.4,35.2505701,-90.3192299,23692157.34,63179086.24,0,86871243.58,0,0,0,0,0,364112305.2,961863339.6,1325975645,0,0,0,0,1930649.998,15445199.98,0,17375849.98,19824,1430242562
83,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CROSS,37,13964,2621416,92376262.97,0,0,0,63845,4611059,209153947.4,0,0,0,4645,299311,10547441.4,1341,128.4,35.3001216,-90.7750181,27712878.89,73901010.38,0,101613889.3,0,0,0,0,0,752954210.6,1989054040,2742008250,0,0,0,0,1054744.14,8437953.12,0,9492697.26,79119,2853193956
84,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LEE,77,31063,5724911,201740541.8,0,0,0,8196,592685,26883717.45,0,0,0,5383,255045,8987548.71,575,128.4,34.7836833,-90.7759619,60522162.54,161392433.4,0,221914596,0,0,0,0,0,96781382.82,255664152.9,352445535.8,0,0,0,0,898754.871,7190038.968,0,8088793.839,33925,582482850.6
85,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LONOKE,85,33997,6391436,225228263.2,0,0,0,84573,6487558,294270440.8,0,0,0,3442,178004,6272695.487,6327,128.4,34.7414404,-91.862792,67568478.96,180182610.6,0,247751089.5,0,0,0,0,0,1059373587,2798511892,3857885479,0,0,0,0,627269.5487,5018156.39,0,5645425.938,373293,4111655287
86,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,MONROE,95,26601,4849362,170887008.9,0,0,0,34240,2600644,117963131.3,0,0,0,6875,441195,15547301.67,229,128.4,34.6778982,-91.2289578,51266102.67,136709607.1,0,187975709.8,0,0,0,0,0,424667272.7,1121829379,1546496651,0,0,0,0,1554730.167,12437841.34,0,13992571.5,13511,1748478444
87,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PHILLIPS,107,34883,5999876,211430052.8,0,0,0,13116,1008660,45752010.67,0,0,0,9496,496884,17509730.26,895,128.4,34.4427373,-90.8331287,63429015.84,169144042.2,0,232573058.1,0,0,0,0,0,164707238.4,435101621.5,599808859.9,0,0,0,0,1750973.026,14007784.21,0,15758757.23,52805,848193480.2
88,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PRAIRIE,117,15326,2973244,104774354.6,0,0,0,60003,4692802,212861744.5,0,0,0,1196,90107,3175286.917,1415,128.4,34.8105247,-91.5751148,31432306.38,83819483.68,0,115251790.1,0,0,0,0,0,766302280.2,2024315190,2790617470,0,0,0,0,317528.6917,2540229.534,0,2857758.225,83485,2908810504
89,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,SAINT FRANCIS,123,15917,2912811,102644751.9,0,0,0,32642,2426767,110076209.7,0,0,0,2079,130898,4612723.837,1047,128.4,36.4541109,-90.1441726,30793425.57,82115801.52,0,112909227.1,0,0,0,0,0,396274354.9,1046824754,1443099109,0,0,0,0,461272.3837,3690179.07,0,4151451.453,61773,1560221561
90,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,EAST CENTRAL,60,WOODRUFF,147,17477,3093429,109009562.3,0,0,0,49375,3479041,157806516.5,0,0,0,4553,318995,11241087.26,358,128.4,35.1714574,-91.2229851,32702868.69,87207649.84,0,119910518.5,0,0,0,0,0,568103459.4,1500739972,2068843431,0,0,0,0,1124108.726,8992869.808,0,10116978.53,21122,2198892050
91,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,FULTON,49,450,83250,2933652.611,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,36.3783981,-91.8110982,880095.7833,2346922.089,0,3227017.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227017.872
92,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,IZARD,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18847,128.4,36.0832532,-91.8894787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111973,1111973
93,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,26891,5469724,192747989.1,0,0,0,66042,5292442,240060935.2,0,0,0,2943,142585,5024562.853,3436,128.4,36.3609902,-90.4087659,57824396.73,154198391.3,0,212022788,0,0,0,0,0,864219366.7,2282979494,3147198860,0,0,0,0,502456.2853,4019650.282,0,4522106.568,202724,3363946479
94,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31,33408,6154852,216891262.9,0,0,0,47477,3492031,158395732.5,0,0,0,4372,295078,10398274.42,2847,128.4,35.8348413,-90.6441144,65067378.87,173513010.3,0,238580389.2,0,0,0,0,0,570224637,1506343416,2076568053,0,0,0,0,1039827.442,8318619.536,0,9358446.978,167973,2324674862
95,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,24635,4582475,161482159.1,0,0,0,74536,5807250,263412214.2,0,0,0,2209,148640,5237935.424,4361,128.4,36.091803,-90.5778883,48444647.73,129185727.3,0,177630375,0,0,0,0,0,948283971.1,2505050157,3453334128,0,0,0,0,523793.5424,4190348.339,0,4714141.882,257299,3635935944
96,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,INDEPENDENCE,63,4748,759865,26776936.23,0,0,0,6771,518766,23530810.75,0,0,0,860,47489,1673468.214,23085,128.4,35.718344,-91.55326,8033080.869,21421548.98,0,29454629.85,0,0,0,0,0,84710918.7,223778010.2,308488928.9,0,0,0,0,167346.8214,1338774.571,0,1506121.393,1362015,340811695.2
97,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,10965,1909029,67272407.33,0,0,0,74179,5195852,235679690,0,0,0,6113,348747,12289520.08,2181,128.4,35.5770886,-91.196742,20181722.2,53817925.86,0,73999648.06,0,0,0,0,0,848446884,2241313852,3089760736,0,0,0,0,1228952.008,9831616.064,0,11060568.07,128679,3174949631
98,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,6931,1188236,41872332.06,0,0,0,80652,5678560,257574938.8,0,0,0,406,19965,703548.0405,9393,128.4,36.0078212,-91.1655476,12561699.62,33497865.65,0,46059565.27,0,0,0,0,0,927269779.7,2449537668,3376807448,0,0,0,0,70354.80405,562838.4324,0,633193.2365,554187,3424054393
99,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,17558,2890313,101851943.3,0,0,0,51935,4209779,190952207.6,0,0,0,9887,580406,20452967.89,180,128.4,35.7547987,-90.0875933,30555582.99,81481554.64,0,112037137.6,0,0,0,0,0,687427947.4,1815955494,2503383442,0,0,0,0,2045296.789,16362374.31,0,18407671.1,10620,2633838870
100,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,POINSETT,111,18436,3619676,127554017.4,0,0,0,79770,6000594,272182143.4,0,0,0,4740,312622,11016508.67,1614,128.4,35.5730183,-90.6717121,38266205.22,102043213.9,0,140309419.1,0,0,0,0,0,979855716.2,2588452184,3568307900,0,0,0,0,1101650.867,8813206.936,0,9914857.803,95226,3718627403
101,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121,4361,795448,28030848.07,0,0,0,25377,1834330,83203741.34,0,0,0,0,0,0,17901,128.4,36.3412315,-91.0387017,8409254.421,22424678.46,0,30833932.88,0,0,0,0,0,299533468.8,791267580.1,1090801049,0,0,0,0,0,0,0,0,1056159,1122691141
102,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145,4552,924656,32584017.88,0,0,0,10857,752808,34146768.63,0,0,0,1323,72072,2539750.282,26303,128.4,35.2463042,-91.7169687,9775205.364,26067214.3,0,35842419.67,0,0,0,0,0,122928367.1,324735769.7,447664136.7,0,0,0,0,253975.0282,2031800.226,0,2285775.254,1551877,487344208.7
103,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,407,43400,1529375.655,0,0,0,0,0,0,0,0,0,615,27917,983769.1284,48583,128.4,36.3456186,-94.2670404,458812.6965,1223500.524,0,1682313.221,0,0,0,0,0,0,0,0,0,0,0,0,98376.91284,787015.3027,0,885392.2156,2866397,5434102.436
104,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36993,128.4,36.2829183,-93.0784759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182587,2182587
105,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,36.3386737,-93.5093048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,35.9672625,-94.2280656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,34.0541966,-93.198963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHEAST,90,ASHLEY,3,18071,3547337,125004858.3,0,0,0,2080,157294,7134730.005,0,0,0,1545,95920,3380131.633,1719,128.4,33.1742582,-91.7295595,37501457.49,100003886.6,0,137505344.1,0,0,0,0,0,25685028.02,67851282.35,93536310.37,0,0,0,0,338013.1633,2704105.306,0,3042118.47,101421,234185194
109,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHEAST,90,CHICOT,17,24115,4396165,154916767.9,0,0,0,21774,1610775,73063465.38,0,0,0,2340,134380,4735426.28,2104,128.4,33.2536665,-91.3026986,46475030.37,123933414.3,0,170408444.7,0,0,0,0,0,263028475.4,694833555.8,957862031.1,0,0,0,0,473542.628,3788341.024,0,4261883.652,124136,1132656495
110,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,28905,5619132,198012988.1,0,0,0,17510,1251421,56763455.42,0,0,0,2034,109667,3864563.134,306,128.4,33.7740219,-91.3110517,59403896.43,158410390.5,0,217814286.9,0,0,0,0,0,204348439.5,539820461,744168900.6,0,0,0,0,386456.3134,3091650.507,0,3478106.821,18054,965479348.3
111,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,9581,1814641,63946261.95,0,0,0,3839,274047,12430552.68,0,0,0,1200,76444,2693815.498,4956,128.4,33.5716907,-91.7160969,19183878.59,51157009.56,0,70340888.15,0,0,0,0,0,44749989.65,118214556,162964545.6,0,0,0,0,269381.5498,2155052.398,0,2424433.948,292404,236022271.7
112,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,42130,7895162,278218169.5,0,0,0,53745,3948578,179104339.2,0,0,0,5621,217809,7675386.685,1631,128.4,34.2711667,-91.9248307,83465450.85,222574535.6,0,306039986.5,0,0,0,0,0,644775621.1,1703282266,2348057887,0,0,0,0,767538.6685,6140309.348,0,6907848.017,96229,2661101950
113,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,19994,3755679,132346636.7,0,0,0,15681,1159129,52577164.14,0,0,0,2601,120155,4234150.504,0,128.4,33.9359663,-91.7713274,39703991.01,105877309.4,0,145581300.4,0,0,0,0,0,189277790.9,500008831,689286621.9,0,0,0,0,423415.0504,3387320.403,0,3810735.454,0,838678657.7
114,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,11869,1973815,69555405.74,0,0,0,4052,213364,9678020.349,0,0,0,3255,141343,4980795.928,9882,128.4,33.1821484,-93.5972459,20866621.72,55644324.59,0,76510946.31,0,0,0,0,0,34840873.26,92037973.52,126878846.8,0,0,0,0,498079.5928,3984636.742,0,4482716.335,583038,208455547.4
115,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,9271,1504683,53023630.17,0,0,0,0,0,0,0,0,0,4107,185449,6535050.367,15283,128.4,33.6968793,-94.2065398,15907089.05,42418904.14,0,58325993.19,0,0,0,0,0,0,0,0,0,0,0,0,653505.0367,5228040.294,0,5881545.33,901697,65109235.52
116,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,10447,1330948,46901370.27,0,0,0,0,0,0,0,0,0,8574,241626,8514675.624,0,128.4,33.318142,-93.86587077,14070411.08,37521096.22,0,51591507.3,0,0,0,0,0,0,0,0,0,0,0,0,851467.5624,6811740.499,0,7663208.062,0,59254715.36
117,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,1638,229320,8081023.624,0,0,0,0,0,0,0,0,0,1447,82198,2896581.109,13447,128.4,35.5803044,-94.2684622,2424307.087,6464818.899,0,8889125.986,0,0,0,0,0,0,0,0,0,0,0,0,289658.1109,2317264.887,0,2606922.998,793373,12289421.98
118,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,628,102616,3616092.448,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,35.5110075,-93.8864847,1084827.734,2892873.958,0,3977701.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977701.693
119,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,1537,232702,8200202.16,0,0,0,0,0,0,0,0,0,0,0,0,14578,128.4,35.5600697,-93.4550108,2460060.648,6560161.728,0,9020222.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860102,9880324.376
120,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,35.2255171,-93.7233321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,1186,185490,6536495.168,0,0,0,2824,219604,9961061.757,0,0,0,979,0,0,18894,128.4,35.453867,-93.0498623,1960948.55,5229196.134,0,7190144.685,0,0,0,0,0,35859822.33,94729697.31,130589519.6,0,0,0,0,0,0,0,0,1114746,138894410.3
122,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,35.1770785,-94.2654285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,CENSUS,2017,YEAR,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,1894,290539,10238324.27,0,0,0,0,0,0,0,0,0,0,0,0,24710,128.4,34.9906072,-93.4283105,3071497.281,8190659.416,0,11262156.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457890,12720046.7
124,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3,37.9034806,-121.9175345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2051,56.3,39.0505411,-122.7776556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121009,121009
126,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,340,53716,1892901.906,"3,569","1,73,755",6122964.677,0,0,0,0,0,0,0,0,0,21257,56.3,36.2231079,-121.387742,567870.5718,1514321.525,0,2082192.097,0,1224592.935,0,1224592.935,0,0,0,0,0,0,0,0,0,0,0,0,1254163,4560948.032
127,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,12,940,33124.72618,0,0,0,0,0,0,0,0,0,373,25355,893486.63,10974,56.3,38.5110803,-122.8473388,9937.417854,26499.78094,0,36437.1988,0,0,0,0,0,0,0,0,0,0,0,0,89348.663,714789.304,0,804137.967,647466,1488041.166
128,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,0,0,0,"6,748","6,18,257",21786801.95,0,0,0,0,0,0,8090,766022,26993903.19,0,56.3,41.5450487,-120.7435998,0,0,0,0,0,4357360.39,0,4357360.39,0,0,0,0,0,0,0,0,2699390.319,21595122.55,0,24294512.87,0,28651873.26
129,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,1750,289334,10195861.2,0,0,0,74115,6100895,276731716.5,0,0,0,0,0,0,0,56.3,39.6519275,-121.5858444,3058758.36,8156688.96,0,11215447.32,0,0,0,0,0,996234179.4,2631718624,3627952803,0,0,0,0,0,0,0,0,0,3639168251
130,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,3460,508002,17901518.24,0,0,0,125348,9399765,426365820.6,0,0,0,6963,529998,18676636.83,11273,56.3,39.1465578,-122.2209563,5370455.472,14321214.59,0,19691670.06,0,0,0,0,0,1534916954,4054738954,5589655908,0,0,0,0,1867663.683,14941309.46,0,16808973.15,665107,5626821658
131,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,3663,670494,23627585.27,624,"41,816",1473556.968,81735,6903569,313140367,0,0,0,3279,253457,8931589.066,15531,56.3,39.5912766,-122.3778662,7088275.581,18902068.22,0,25990343.8,0,294711.3936,0,294711.3936,0,1127305321,2977964890,4105270211,0,0,0,0,893158.9066,7145271.253,0,8038430.159,916329,4140510026
132,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,11387,1905743,67156611.74,0,0,0,3170,271451,12312800.2,0,0,0,2499,225499,7946375.136,13934,56.3,38.5810606,-121.493895,20146983.52,53725289.39,0,73872272.91,0,0,0,0,0,44326080.72,117094729.9,161420810.6,0,0,0,0,794637.5136,6357100.109,0,7151737.622,822106,243266927.2
133,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,4468,656996,23151928.3,"1,380","98,247",3462132.95,0,0,0,0,0,0,9404,657641,23174657.5,15891,56.3,38.2218938,-121.9163555,6945578.49,18521542.64,0,25467121.13,0,692426.59,0,692426.59,0,0,0,0,0,0,0,0,2317465.75,18539726,0,20857191.75,937569,47954308.47
134,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,6386,1102871,38864148.81,0,0,0,87093,6154312,279154668.9,0,0,0,4921,337986,11910312.45,3500,56.3,38.9509675,-121.697088,11659244.64,31091319.05,0,42750563.69,0,0,0,0,0,1004956808,2654760901,3659717709,0,0,0,0,1191031.245,9528249.96,0,10719281.21,206500,3713394054
135,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,0,0,0,0,0,0,899,78506,3560969.355,0,0,0,621,64853,2285359.433,27018,56.3,40.1251334,-122.2015529,0,0,0,0,0,0,0,0,0,12819489.68,33864818.57,46684308.24,0,0,0,0,228535.9433,1828287.546,0,2056823.49,1594062,50335193.73
136,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,13564,2148728,75719177.26,"4,141","2,64,260",9312276.744,25191,2106398,95544528.16,0,0,0,24870,1825470,64327865.84,0,56.3,38.7184542,-121.9059001,22715753.18,60575341.81,0,83291094.99,0,1862455.349,0,1862455.349,0,343960301.4,908628462.8,1252588764,0,0,0,0,6432786.584,51462292.67,0,57895079.26,0,1395637394
137,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,1365,210733,7426035.023,"4,313","2,15,934",7609313.428,2219,167784,7610548.013,0,0,0,38612,3087441,108798550.8,16301,56.3,36.7394421,-119.7848307,2227810.507,5940828.018,0,8168638.525,0,1521862.686,0,1521862.686,0,27397972.85,72376311.6,99774284.45,0,0,0,0,10879855.08,87038840.64,0,97918695.72,961759,208345240.4
138,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,275,43209,1522644.993,"1,585","1,31,381",4629744.308,0,0,0,0,0,0,11722,841165,29641872.65,41537,56.3,35.3145701,-118.753822,456793.4979,1218115.994,0,1674909.492,0,925948.8616,0,925948.8616,0,0,0,0,0,0,0,0,2964187.265,23713498.12,0,26677685.39,2450683,31729226.74
139,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,1346,256779,9048653.258,628,0,0,0,0,0,0,0,0,21188,1675035,59026676.29,4236,56.3,36.0784807,-119.7956342,2714595.977,7238922.606,0,9953518.584,0,0,0,0,0,0,0,0,0,0,0,0,5902667.629,47221341.03,0,53124008.66,249924,63327451.24
140,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,623,127361,4488083.245,95,"4,925",173552.4217,0,0,0,0,0,0,3500,182899,6445190.737,12701,56.3,37.1716264,-119.7737991,1346424.974,3590466.596,0,4936891.57,0,34710.48434,0,34710.48434,0,0,0,0,0,0,0,0,644519.0737,5156152.59,0,5800671.663,749359,11521632.72
141,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,5490,934974,32947614.61,"1,252","89,484",3153332.976,1660,140503,6373103.678,0,0,0,11379,1008236,35529299.38,33199,56.3,37.1641544,-120.7678602,9884284.383,26358091.69,0,36242376.07,0,630666.5952,0,630666.5952,0,22943173.24,60608215.98,83551389.22,0,0,0,0,3552929.938,28423439.5,0,31976369.44,1958741,154359542.3
142,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,24453,4235231,149245603.4,510,"33,546",1182129.856,2693,244998,11112913.28,0,0,0,11254,967704,34100989.38,17183,56.3,37.9372901,-121.2773719,44773681.02,119396482.7,0,164170163.7,0,236425.9712,0,236425.9712,0,40006487.81,105683805.3,145690293.1,0,0,0,0,3410098.938,27280791.5,0,30690890.44,1013797,341801570.3
143,CENSUS,2017,YEAR,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,2456,453602,15984512.81,0,0,0,0,0,0,0,0,0,721,48080,1694294.505,26213,56.3,37.5500871,-121.0501425,4795353.843,12787610.25,0,17582964.09,0,0,0,0,0,0,0,0,0,0,0,0,169429.4505,1355435.604,0,1524865.055,1546567,20654396.15
